,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
0,0.028257157150491274,0.0229744690463689,0.015942702120922168,0.032255742494550564,0.019216887113594816,0.027389071448526,0.025452584680147,0.015178814073023208,0.0290878106994369,0.03624473926095639,0.09636201624541223,0.3192570968533905,0.450553782700704,0.42710306291139516,0.49461467483938804
1,0.026859384863945956,0.020336614441072865,0.02431732836021625,0.025154508666770447,0.025474221726736728,0.02117103728223003,0.02387290965635379,0.04156174106034195,0.026218687986011065,0.036376788973577524,0.08560471542176565,0.25924625098783344,0.4374883531509807,0.43607417979378205,0.45348100113812245
2,0.023137340969442793,0.027864678142567864,0.023277755415508895,0.02703139290186042,0.026833294207682632,0.026426270158785032,0.02506641836800062,0.0169057779611555,0.01609136122627635,0.038097623105125954,0.06624984928254882,0.26774347311220126,0.4297865652838859,0.42941446279983303,0.443434462555809
3,0.024416130268314292,0.015411573601901266,0.019678344168721485,0.023671795165863017,0.016997277493426676,0.0198547686494745,0.021996155421983018,0.022955107892374402,0.02031826964636839,0.03662426251190412,0.08070637190790725,0.2707370185926562,0.5036658083491923,0.4005359938029478,0.48189502573624543
4,0.023706717517083253,0.01919706650302759,0.027458260975958517,0.022913368029549887,0.01931831213387642,0.02238209429564344,0.02374034622728179,0.02729940932446144,0.01966213733879407,0.034433375598378974,0.0973692356983083,0.28792246821447537,0.4320163902116088,0.41135103631730374,0.4765096694256945
5,0.022462332678359898,0.027701157622410925,0.024410394112629064,0.03466696134430399,0.02479487380904954,0.017486741818271808,0.022832021827627492,0.018889357111324067,0.023979507269795062,0.03824143135856005,0.09660052704655221,0.3097547601993446,0.47345224535581165,0.43456343874112946,0.46998815948014266
6,0.02832261217504153,0.02695734381715649,0.037614891980597934,0.03929847046292425,0.031068063984431876,0.03145471927005649,0.026370916072978413,0.029604314249953197,0.028521505075684912,0.041493800965205614,0.07891946319879574,0.3193114567139022,0.46362466024209387,0.4297024720902228,0.4622923969545206
7,0.03580341084173071,0.02839545878864645,0.03681666545486709,0.027318667092037462,0.029826982878380526,0.032190744756299516,0.027400258789140937,0.027880717256789193,0.023052397581027034,0.04538178498086794,0.09334193563804481,0.300512634229653,0.4578700905807696,0.38653986137690466,0.47234854679160077
8,0.02886207134409575,0.022861389833651755,0.030190673027679093,0.03609006284731771,0.028545473898095464,0.028979957869881296,0.0389317044837031,0.024721332077877595,0.029345835570639897,0.03784415833902897,0.09194530896836373,0.28415590896875004,0.43943780584914827,0.4272961827863482,0.4933075743150899
9,0.04194605510271772,0.023458152741483555,0.02675043702442807,0.037213534928621936,0.02583787496126783,0.032440216218399646,0.03344260390823761,0.024268120791483157,0.03207410706249292,0.06071107866300636,0.099182957194226,0.29584740650020025,0.43630031167126343,0.4667985542533602,0.47151996282171504
10,0.02772507422085462,0.025074758866643086,0.019664140457903108,0.033369418919757594,0.04365883717918584,0.02340110805036864,0.026930793380750342,0.021068542520038532,0.025430291481513538,0.042422929629175855,0.07128576008638988,0.3090327521569026,0.5033768089513735,0.4669069930624603,0.4589862749500798
11,0.027303299587878676,0.026630659868743543,0.027025516934200834,0.03635208677629497,0.030724111462364832,0.03424920358394249,0.02171653714140899,0.027280740859960316,0.036587130517487014,0.04695648384546088,0.09381765732215172,0.3205459834884521,0.48629204001087223,0.475972218475312,0.49255485490958284
12,0.03238501789122753,0.03505269483501572,0.03348303665103822,0.025952686399255288,0.03444433591040753,0.03653107008976962,0.03331614793184312,0.016885845902797417,0.021878339272901143,0.04527370768863447,0.08707549095095005,0.2869225409318895,0.4608660130949934,0.42581124248204116,0.41842328047894495
13,0.02823661511484703,0.01981116803466006,0.027531459332145614,0.025125803675821456,0.035777774824876714,0.04090243136653086,0.036021409734111984,0.02530035750924854,0.029471555723646365,0.040126370269586556,0.11534933633264166,0.35270480214182165,0.4804575673890303,0.4265524902926163,0.5221226675148681
14,0.01907558858450182,0.019110702473804385,0.02979934688576876,0.02368575060382887,0.03726373902280885,0.03731462162461395,0.02134445609108733,0.03376968844301017,0.0210668135115184,0.044722414479023156,0.11387223353078745,0.31728731845558883,0.4885221585748098,0.4372082283064118,0.4789015791119571
15,0.02717951600592615,0.030737223176771807,0.04055207802273913,0.02446460221957555,0.03030379871016303,0.027387305625321812,0.029034798407810244,0.021372717199022197,0.029549978935273172,0.03357442878150777,0.0840105040509584,0.2915298085651989,0.43898822414432814,0.3825009081457273,0.45748657359891964
16,0.03492725314432346,0.023976073910109603,0.03363789344674149,0.032736276213449426,0.03350437348053381,0.03975284471090282,0.037620192440730726,0.028255660306685373,0.03566274895454856,0.04608400094959822,0.11496779401926101,0.2731470566535774,0.43248645857597995,0.43397858660593824,0.44889287978413467
17,0.03269470932010393,0.022282323251635767,0.018944716161150118,0.03215434109035035,0.021783689693707812,0.03145595079517882,0.023435820161015423,0.017850849007615945,0.026586917166232068,0.04265691830211716,0.06324936374949977,0.30277388674546235,0.4531215864318676,0.4249877192121232,0.4338665179036665
18,0.026093659763254246,0.029075834622333662,0.01673018858904481,0.02530572037876733,0.031859127223034134,0.018727366991341234,0.0194723064211132,0.03782452669031493,0.025672838623345243,0.043710951265934966,0.07170802942205536,0.25253496767181055,0.48342580861992723,0.4377861396973714,0.46021715287585163
19,0.02677578324102351,0.01402777241816365,0.019431464319342985,0.026085857392320205,0.025277400263631993,0.01971699038089704,0.022246519793770334,0.02335855891755977,0.024507205905915617,0.04155105087682358,0.07706495012383,0.3096952247138005,0.4793196167845257,0.3857821032408767,0.47826638221914825
20,0.02552044789058233,0.02485564183182612,0.02637788055207406,0.026031249740072638,0.020923709772710408,0.01918280119575479,0.02051402583683794,0.037988811299430124,0.027116382724086164,0.03211898342979888,0.08657539244061856,0.2567214948504606,0.4197782977143079,0.39400464574687166,0.4387968934268812
21,0.036737303612686185,0.024191440552712454,0.026049044119820914,0.03209644195108448,0.03383244664775115,0.029409243045979142,0.021124409692516128,0.03454823613059928,0.029271699516769296,0.04877391734316123,0.07980718815020417,0.3386894092394524,0.4543830854436076,0.4405314403657242,0.4663185692760467
22,0.019872526875048112,0.015892316873822004,0.02337011826936198,0.02520705948873936,0.015098507437104593,0.018586646736820447,0.02599753954369059,0.019880419942161966,0.022706491112710715,0.04869094022685942,0.09748996226641132,0.3027409978837212,0.46101904735000543,0.4408201475204104,0.46501916840901586
23,0.031246901345198762,0.024880008968983337,0.025472258454612165,0.026204428431581685,0.024517167729941617,0.027802082166077755,0.021357256792451988,0.029422568342242633,0.01637144386796405,0.03411864927766056,0.0744353047995826,0.2754252781229075,0.4491318128199658,0.40052769202248706,0.4474352250002739
24,0.02214232269148438,0.024355524858046807,0.02792180151364125,0.0308196186166714,0.02026944353503615,0.039512598942130994,0.02175952768856179,0.02094596547317926,0.03144570102999491,0.041320475873853825,0.09074896791916248,0.29172843955275635,0.47531108911853864,0.437668412211182,0.46974955739486257
