,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
0,0.03401445722842091,0.04818191449062734,0.046330037399800315,0.033649645664303056,0.04531604710560585,0.045353177633165355,0.03626673684308414,0.044988647297725004,0.060480013049077935,0.04783350184080409,0.09318804491077433,0.3057134079674669,0.47255455524055034,0.3881845330636117,0.4678633205495993
1,0.040986988218382196,0.049914155918555254,0.03686794331181798,0.04794300649940306,0.037129203993833876,0.03261757171811649,0.046403550080462305,0.03929173164615881,0.0362109696602132,0.053230964211626444,0.10401223609334703,0.32978224657800664,0.5061685119154443,0.4070693476376271,0.47517678893080245
2,0.0514070301151124,0.050004721366040485,0.03902281753992878,0.031513229618789794,0.03553293364310253,0.05002653463555208,0.048720121720412964,0.045008696457267766,0.053846792382318355,0.05564564585887013,0.0915271701478779,0.3410359651287476,0.5034510331035525,0.4445140749016002,0.4791041866161866
3,0.04232084751797411,0.03910220345985987,0.036991734606655245,0.05011332180454679,0.03928127705769084,0.0637551343637029,0.04146994382705388,0.028827801545421222,0.041593157591954553,0.03832154136304323,0.1112839058197601,0.2857126722763808,0.4922194817145224,0.4211325936718259,0.4525076209158119
4,0.051628802962132396,0.04938078231762268,0.04739535614326052,0.04347530145477183,0.04418332496859406,0.06275558431377619,0.0666599827295811,0.07097783100317802,0.04952697783942838,0.05760052328697601,0.10859196950488191,0.2663930583947769,0.4599278061114869,0.459583052561527,0.43221853392329296
5,0.029750172810104725,0.03842365632023137,0.04690237916832428,0.03707061636272307,0.03348791644747603,0.045475684459527085,0.03512123872504533,0.03830525913043624,0.05327092571454229,0.05922063017478326,0.08824957462874801,0.2736624006814645,0.4633516913910357,0.4356717023379059,0.48868270777229084
6,0.04557268090943744,0.04150583180946783,0.03974877523367796,0.048180886897123076,0.03629024989571051,0.04968388550252605,0.05352294105978098,0.03302852868339089,0.030037908863869478,0.046938196672266994,0.09905919049120318,0.2843270868190266,0.4785996293132758,0.44350342098113715,0.43916365989584294
7,0.06961733256570839,0.06127340167677666,0.049124684656669755,0.05393507390743997,0.04066216930603363,0.055592333010247144,0.03425319277011776,0.046885302385481636,0.048355411577170736,0.05319669685298907,0.09770745107777686,0.3044531851008965,0.5206897812873923,0.395318708849973,0.4658229314561862
8,0.04834525246511406,0.03852287503005796,0.04139016335472273,0.041747290284859254,0.07016501226637566,0.05383284606607736,0.03676890552021787,0.030663850884547462,0.059818272426434414,0.06056256939816654,0.0927266829107757,0.3110449497325655,0.4657132054392049,0.42529758237087006,0.4107597536247107
9,0.04040383602628298,0.04888090089257598,0.06235832817034253,0.0583599131455956,0.055175583444356496,0.03849069997632444,0.049620995988147204,0.04816319110960096,0.05904533489757345,0.05876214342842874,0.09742895949687218,0.29205273888450406,0.4851010462558934,0.39944938621393433,0.48514357063773905
10,0.03738994965875574,0.035376558347504035,0.04951237612724685,0.0516284153869511,0.04729233693506361,0.049261716285991936,0.04915959643127828,0.03236094221607358,0.040141020575556054,0.06039479834028943,0.08576838989763384,0.27414590403373523,0.4632496980325623,0.4666313526966353,0.4266388961916687
11,0.0342726809044132,0.02634654890340228,0.02905398103367491,0.03731625284856514,0.04029205470798833,0.046518548512047786,0.04629695157413713,0.03863203231376366,0.049659122250177525,0.04919955999497596,0.08898737978019751,0.2922143306622155,0.48558194451466297,0.48447102551185883,0.439045620906538
