,mae,var,ppmc,mae_lower,var_lower,ppmc_lower,mae_upper,var_upper,ppmc_upper
0,0.30080613055641936,0.7492203809609024,0.9406778913468237,0.22644759738521542,0.2921656836875963,0.8945965515513244,0.3751646637276233,1.2062750782342084,0.9867592311423229
1,0.20070507073965313,0.9109762624057667,0.9735787490439837,0.13691721525825257,0.682152928428009,0.9479905501177032,0.2644929262210537,1.1397995963835243,0.9991669479702642
2,0.3107439289142023,1.2199182726901459,0.9127718032969938,0.2219153073740867,0.775260756341019,0.8460912984493641,0.39957255045431794,1.6645757890392727,0.9794523081446235
3,0.3016666202391888,1.2718999164154097,0.9295978756837314,0.2308851086466871,0.9558468226393795,0.8814967512761014,0.37244813183169045,1.5879530101914399,0.9776990000913615
4,0.2801749118136279,1.0152889029648653,0.9354834945927138,0.2253372365801455,0.8202398404779954,0.8984165604171291,0.33501258704711034,1.2103379654517352,0.9725504287682986
5,0.31772848993392283,0.8364776794704409,0.9066319382272188,0.26875538567600377,0.6242293030042532,0.8657539103218563,0.3667015941918419,1.0487260559366287,0.9475099661325812
6,0.32617675838798005,0.8858797911899217,0.899403448940165,0.27713328778243085,0.675888238382274,0.856024214751147,0.37522022899352925,1.0958713439975694,0.942782683129183
7,0.36297498710654963,1.0626218129880172,0.8662670186328317,0.30464639345286704,0.7732271624515384,0.810791266686274,0.4213035807602322,1.352016463524496,0.9217427705793895
8,0.41919459547208604,0.5891676169919092,0.8512576132795354,0.35984486220274564,0.16999748717408014,0.8072314070756036,0.47854432874142644,1.0083377468097383,0.8952838194834672
9,0.40870585176489027,0.5666810408195824,0.8530383389287103,0.3532114073763882,0.19972047059969122,0.8106155575011883,0.46420029615339237,0.9336416110394735,0.8954611203562323
10,0.4029423757780412,0.5596347374814079,0.852600408203572,0.350547860485852,0.21564774913505347,0.8140000582668804,0.4553368910702304,0.9036217258277623,0.8912007581402636
11,0.37517391066981337,0.5787171743516999,0.861649516707457,0.3241395268505537,0.2612734350271047,0.8248758091130747,0.42620829448907305,0.8961609136762951,0.8984232243018394
12,0.38308169742082443,0.5891267157792126,0.8573176765584869,0.33710360537277917,0.27261261826503835,0.8224097922900965,0.4290597894688697,0.9056408132933869,0.8922255608268773
13,0.3812108287916844,0.6550866396060212,0.8557071311477279,0.3355741910955113,0.3103220654462998,0.8177113816608279,0.4268474664878575,0.9998512137657426,0.8937028806346279
14,0.3751266036555854,0.6574747222557832,0.8526615124357113,0.3318416217650277,0.32585776321920135,0.81519456996401,0.41841158554614316,0.989091681292365,0.8901284549074127
15,0.3773884219711768,0.6831889849869465,0.8500340664747347,0.33274038678139484,0.3357280855846063,0.8115219080130357,0.4220364571609587,1.0306498843892866,0.8885462249364336
16,0.40349581820264224,0.5056936348977263,0.8197214621503147,0.35889336199587996,0.24407065403275735,0.7802155940502394,0.44809827440940453,0.7673166157626954,0.85922733025039
17,0.3988973526996351,0.47415434960728853,0.8288803371444499,0.35622403390195223,0.25105496039905917,0.7924863968099392,0.441570671497318,0.6972537388155179,0.8652742774789606
18,0.3999950192212134,0.4764429300303626,0.8260676596236607,0.35951009564505004,0.2610672953414288,0.7906378015498078,0.44047994279737673,0.6918185647192964,0.8614975176975136
19,0.38942092805555495,0.4901486994787137,0.8312291498558404,0.3497380089431991,0.2851704824839214,0.798432781742662,0.4291038471679108,0.695126916473506,0.8640255179690188
20,0.38805517909020965,0.5591768232668235,0.8197173912148381,0.3487875993362087,0.31453276316891854,0.7829754191230393,0.4273227588442106,0.8038208833647285,0.856459363306637
21,0.38368494368437905,0.5509286021190897,0.8206148667283746,0.34419892442176214,0.3129848789466275,0.7844163808309653,0.42317096294699597,0.7888723252915518,0.8568133526257838
22,0.3716409762071804,0.5636804561424624,0.8224158256079604,0.33410032075986945,0.33579341588224654,0.7871724139362326,0.40918163165449134,0.7915674964026783,0.8576592372796883
23,0.3747304388286136,0.5710390761359408,0.8231973794634453,0.338492927309367,0.3423989317202572,0.7888398876027427,0.41096795034786027,0.7996792205516245,0.8575548713241479
24,0.3726714810541927,0.5634755116653863,0.8232550545545755,0.3380153626598812,0.35093378655269186,0.7903392707797647,0.40732759944850416,0.7760172367780809,0.8561708383293862
25,0.3710501582563505,0.581553341329389,0.8241910790478284,0.3354301494661606,0.36193316681727644,0.7894921271180708,0.4066701670465404,0.8011735158415014,0.858890030977586
26,0.36490285559205043,0.5585243381099413,0.8280392340452636,0.33157192006098424,0.3623929172619019,0.7961010758923088,0.39823379112311663,0.7546557589579806,0.8599773921982183
