,result_80
0,1.0663888369911627
1,1.0663888369911627
2,1.0663888369911627
3,1.0663888369911627
4,0.38454848776489786
5,0.38454848776489786
6,0.38454848776489786
7,0.38454848776489786
8,0.38454848776489786
9,0.38454848776489786
10,0.38454848776489786
11,0.0828675935312537
12,0.059908279450054544
13,0.059908279450054544
14,0.059908279450054544
15,0.014080094015295365
16,0.014080094015295365
17,0.014080094015295365
18,0.014080094015295365
19,0.014080094015295365
20,0.0057296121536826155
