,result_80
0,1.0300935165478375
1,1.0300935165478375
2,1.0300935165478375
3,1.0300935165478375
4,0.36676341675224966
5,0.36676341675224966
6,0.36676341675224966
7,0.36676341675224966
8,0.36676341675224966
9,0.36676341675224966
10,0.36676341675224966
11,0.07875482982369146
12,0.057017875748148296
13,0.057017875748148296
14,0.057017875748148296
15,0.01333203628140052
16,0.01333203628140052
17,0.01333203628140052
18,0.01333203628140052
19,0.01333203628140052
20,0.005513596906471406
