,result_80
0,0.9963310507487309
1,0.9963310507487309
2,0.9963310507487309
3,0.9963310507487309
4,0.3486013537975363
5,0.3486013537975363
6,0.3486013537975363
7,0.3486013537975363
8,0.3486013537975363
9,0.3486013537975363
10,0.3486013537975363
11,0.074759566402273
12,0.0541241205495729
13,0.0541241205495729
14,0.0541241205495729
15,0.012580357145951144
16,0.012580357145951144
17,0.012580357145951144
18,0.012580357145951144
19,0.012580357145951144
20,0.005281162343102374
