,result_80
0,0.0
1,0.0
2,0.0
3,0.0
4,0.7018459547760272
5,0.7018459547760272
6,0.7018459547760272
7,0.7018459547760272
8,0.7018459547760272
9,0.7018459547760272
10,0.7018459547760272
11,0.951134094334393
12,0.9709673044673285
13,0.9709673044673285
14,0.9709673044673285
15,0.994746034602627
16,0.994746034602627
17,0.994746034602627
18,0.994746034602627
19,0.994746034602627
20,0.9966771995018651
