,result_20,result_30,result_40,result_50,result_60,result_70,result_80,result_90,result_100,result_110,result_120
0,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33
1,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33
2,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33
3,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33,4.0893381639299964e-33
4,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825
5,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825
6,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825
7,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825
8,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.6494335534670171,0.37698612769857825,0.6494335534670171
9,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.6494335534670171,0.7061091237891097,0.6494335534670171
10,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.37698612769857825,0.7982642279592871,0.7982642279592871,0.6494335534670171,0.7061091237891097,0.6494335534670171
11,0.8834713297543144,0.8834713297543144,0.8834713297543144,0.8834713297543144,0.8834713297543144,0.8834713297543144,0.8834713297543144,0.8834713297543144,0.8834713297543144,0.8834713297543144,0.8834713297543144
12,0.8834713297543144,0.8834713297543144,0.8834713297543144,0.8834713297543144,0.9180379182125521,0.9180379182125521,0.9180379182125521,0.9180379182125521,0.9180379182125521,0.9180379182125521,0.9180379182125521
13,0.8834713297543144,0.8834713297543144,0.8834713297543144,0.9343133369450076,0.9180379182125521,0.9180379182125521,0.9180379182125521,0.9180379182125521,0.9180379182125521,0.9180379182125521,0.9180379182125521
14,0.8834713297543144,0.8834713297543144,0.8834713297543144,0.9343133369450076,0.9180379182125521,0.9180379182125521,0.9180379182125521,0.9180379182125521,0.9180379182125521,0.9180379182125521,0.9180379182125521
15,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645
16,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645
17,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645
18,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645
19,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645,0.978630066207645
20,0.9976323245817691,0.9976323245817691,0.9976323245817691,0.978630066207645,0.978630066207645,0.9976323245817691,0.9976323245817691,0.9976323245817691,0.9976323245817691,0.9976323245817691,0.9976323245817691
