,mae,var,ppmc,mae_lower,var_lower,ppmc_lower,mae_upper,var_upper,ppmc_upper
0,,,,,,,,,
1,,,,,,,,,
2,,,,,,,,,
3,,,,,,,,,
4,,,,,,,,,
5,,,,,,,,,
6,,,,,,,,,
7,,,,,,,,,
8,,,,,,,,,
9,0.05854461105691342,1.1056589921384272,0.9981494396551356,0.05854461105691342,1.1056589921384272,0.9981494396551356,0.05854461105691342,1.1056589921384272,0.9981494396551356
