,mae_mean,var_mean,ppmc_mean,mae_std,var_std,ppmc_std
0,0.07437220036626321,0.34078135733193327,0.013742181719527655,0.0017353155766166607,0.03748001933171644,9.923046039350504e-05
1,0.04480986372982112,0.26248438069181307,0.01445397947429241,0.0009376439898723516,0.0418871771756483,0.00010369450777452315
2,0.03952350878327542,0.339869907960346,0.0068992689494410545,0.0005141819042851159,0.0633575422474716,2.4945296655129165e-05
3,0.02701595777886719,0.300164809326988,0.008841846188826327,0.00023515247522494604,0.05432297003985332,4.104969937610249e-05
4,0.019036943353446956,0.26396907665068553,0.00663033211145067,0.00015000406049285586,0.0357635034560446,2.1139086837942163e-05
5,0.01713892028132067,0.196691850438518,0.0045644368135260936,0.00012541698438976777,0.016039885554004915,1.0773943603873608e-05
6,0.01211487212556665,0.20512112340987462,0.005189057863088191,9.451703431030035e-05,0.01321310754786541,1.119216337790783e-05
7,0.017109503681348632,0.16494345055443763,0.006258329089048209,0.00014475670909812525,0.009049194669628662,1.913215960443162e-05
8,0.013790937780257176,0.22458856786689935,0.007952006060496532,8.307616466661569e-05,0.02348663373858536,2.4025888976031647e-05
9,0.018954692453800444,0.20821530142066497,0.009025216154770916,0.0001493671402676851,0.022398260725209444,3.3310310700203905e-05
10,0.014656751031096014,0.19058235484603195,0.008636684498351364,6.875157834148124e-05,0.018595898872400988,3.414652872329157e-05
11,0.012392850418991321,0.18294717059307847,0.007154849982887295,4.914942634183125e-05,0.01719062179502184,2.3475173506923077e-05
12,0.011596594849185484,0.21085099484288383,0.008317753793788385,4.309786057383778e-05,0.0210035566260248,3.1236737310145443e-05
13,0.012373980669850237,0.1919809302400684,0.009939419925412286,7.903926726945878e-05,0.01691105254153417,5.206627690025475e-05
14,0.010963178908873404,0.18555733274500585,0.009984266500061208,4.438800080032839e-05,0.01660641449288385,5.602523544478619e-05
15,0.012331833112053688,0.1885623952390807,0.010179891694814673,4.626761422789606e-05,0.016042027238389964,5.634109074915532e-05
16,0.013649235646106591,0.18547675755747015,0.008054885068960243,7.433371360030411e-05,0.01815201961485505,2.7962737000939248e-05
17,0.011996257032785033,0.18234294834137166,0.007265199956406663,5.160019463545819e-05,0.0176668369441884,1.6150625537615104e-05
18,0.01169110000893054,0.1835412119991342,0.006847636404642573,5.595658480726336e-05,0.017494250124659775,1.695271875513097e-05
19,0.01001434366218043,0.18324872324331054,0.006586656738656606,4.276472848642666e-05,0.01745212578441194,1.5327533278338705e-05
20,0.009619502761939689,0.18460978254247332,0.007140418385760544,5.257959169521981e-05,0.016666010384338233,1.979476616374983e-05
21,0.009202228314927294,0.17866523238730905,0.006934070320419024,4.993739835617521e-05,0.01570315715534734,1.921831183762934e-05
22,0.009053609329407608,0.17621306667407574,0.006782050747367538,4.570371627536669e-05,0.01511701727645031,1.9185797778214075e-05
23,0.008380540968118851,0.16884843887823217,0.006921304989844369,4.5675307779071305e-05,0.014895646365159486,2.2279384405456493e-05
24,0.009932320178459502,0.16914625899802138,0.007537960628770854,4.498801768048134e-05,0.01465919102223746,2.5173121390133908e-05
25,0.010244366150945683,0.1673993417651931,0.0075106099761001145,4.3182856591443814e-05,0.014839839212335856,2.5674430962240597e-05
26,0.010891874808967639,0.1646890467863719,0.008038865708460876,5.347245947012573e-05,0.014026580214516212,2.5417565776722375e-05
27,0.011438893874017041,0.1527935751296348,0.007427607015986395,5.0706885112480554e-05,0.013271233768461161,1.664057888001744e-05
28,0.01196830559669353,0.15155878752730445,0.007453456890946881,5.344574995526102e-05,0.013323245939890304,1.5499361884532752e-05
29,0.012228158347319025,0.1577237477465392,0.008377488079929258,5.654856025431151e-05,0.01275557418697563,1.7455155806615034e-05
30,0.012124274257288997,0.1448270856657472,0.00758064779048224,5.029556011196806e-05,0.010875153381370689,1.529980069350288e-05
31,0.012080238594584984,0.13981711868912994,0.007866101526660558,5.186024817737386e-05,0.010078966167137904,1.9038877826263986e-05
32,0.011238830772064709,0.14007408037143476,0.0075042823367790215,4.617329358787948e-05,0.010022361633788918,1.6856742112336005e-05
33,0.011078686402871095,0.1383589336044579,0.007890741863658167,3.924214483004243e-05,0.009494145289737774,1.751693231957769e-05
34,0.010573914524765849,0.13641372231112928,0.007588262631670727,3.1136896307642406e-05,0.009177161304560253,1.6584195487538157e-05
35,0.012317389325716887,0.13661832928649062,0.007980887211487554,5.65250079953016e-05,0.009150307083841217,1.914066626647989e-05
36,0.011330729061069153,0.13728975678766084,0.007291321460556137,4.309785102895479e-05,0.009037820566548125,1.6967644005086477e-05
37,0.011992125159401032,0.1356390406889692,0.008285787464035148,4.212395764079668e-05,0.009805246389167096,2.0964683336737128e-05
38,0.011649789871246742,0.1341038605971107,0.00820517677015389,3.4209793800676365e-05,0.00931847678883024,1.977485534536877e-05
39,0.011605094469211182,0.13281523004786544,0.008428489867301839,4.012937897426455e-05,0.009255272969905668,2.35980830075416e-05
40,0.011414221495343243,0.13195762668190025,0.007724763606404966,4.209432206396969e-05,0.008593685202911054,1.9333810943081054e-05
41,0.010355250315932287,0.12965817911058486,0.007506103335019954,3.6116100676313936e-05,0.008090606972553763,1.96205763559236e-05
42,0.01016548553518973,0.1241949954783089,0.007745811299225844,2.9368862578038003e-05,0.0073341097528241824,2.0170254127489148e-05
43,0.009674372685563142,0.12007812561373091,0.007492629525543144,2.649184724948181e-05,0.006974715741052213,1.9650793790878406e-05
44,0.008633568611509823,0.11335194157932725,0.006106687616648511,2.5190876469340035e-05,0.00644249207400772,1.2877130609655726e-05
45,0.008389264468260398,0.11257293779288263,0.006212327652905759,2.691539849221815e-05,0.00610317432608506,1.4148141471324024e-05
46,0.00853206623867543,0.10812123567673566,0.006106837190962868,2.604134160257247e-05,0.005792386366605664,1.4028539793698952e-05
47,0.008512499643889282,0.10632227704239336,0.005967343943290598,2.8332406936501944e-05,0.005734857144775605,1.2444420004503517e-05
48,0.00835415140378324,0.10375513208697672,0.0057565182233339065,2.6507275463790496e-05,0.005031631041328862,1.2411038553361177e-05
49,0.008325232104111872,0.10317469498513085,0.005976858826074086,2.5964499104181436e-05,0.004817703237508628,1.3775392451119012e-05
50,0.008380957596894048,0.10175105152445799,0.005885278271937281,2.8779990035716298e-05,0.004850422147543647,1.3483337911036032e-05
51,0.007655720183525276,0.09847702312692426,0.006361751832085663,2.2502931126767343e-05,0.0044392902517287995,1.3870520190917115e-05
52,0.00726514051604742,0.0978506781959581,0.006391413608997398,1.792441125346589e-05,0.004340951621135099,1.4788770111133475e-05
53,0.006698485635705733,0.09777409929613835,0.00608617583965152,1.9360248192724406e-05,0.004312898159871821,1.234097356184306e-05
54,0.006633504911963128,0.0958183001854396,0.006456800469383709,1.7415333495152502e-05,0.004037036858813085,1.568584893871837e-05
55,0.00646688032296837,0.09056500363538968,0.005519963135217263,1.9985536335914722e-05,0.003769296394794718,1.243913321663895e-05
56,0.0065270669813739905,0.08117235306425752,0.006153448420283827,2.022423785639868e-05,0.0029695075583852488,2.177180522300201e-05
57,0.006941775226439956,0.0811778133425281,0.0060926531513418244,2.2962995508215245e-05,0.0030447417849921235,1.9546216677010954e-05
