,mae,var,ppmc,mae_lower,var_lower,ppmc_lower,mae_upper,var_upper,ppmc_upper
0,0.27876181631622987,1.2321732539664578,0.9554750793055711,0.27876181631622987,1.2321732539664578,0.9554750793055711,0.27876181631622987,1.2321732539664578,0.9554750793055711
1,0.25487942680194764,0.5846315729853427,0.976373327831146,0.25487942680194764,0.5846315729853427,0.976373327831146,0.25487942680194764,0.5846315729853427,0.976373327831146
2,0.2620582073162315,0.5964816125217323,0.9739632603181033,0.2620582073162315,0.5964816125217323,0.9739632603181033,0.2620582073162315,0.5964816125217323,0.9739632603181033
3,0.25700924850853574,0.7372965118541469,0.9562025245836526,0.25700924850853574,0.7372965118541469,0.9562025245836526,0.25700924850853574,0.7372965118541469,0.9562025245836526
4,0.24372465118859302,0.739855501366689,0.9586988134646597,0.24372465118859302,0.739855501366689,0.9586988134646597,0.24372465118859302,0.739855501366689,0.9586988134646597
5,0.24386380892202641,0.7564386753898739,0.9565614959422472,0.24386380892202641,0.7564386753898739,0.9565614959422472,0.24386380892202641,0.7564386753898739,0.9565614959422472
6,0.22435752390242392,0.7896280992286594,0.9596285657072654,0.22435752390242392,0.7896280992286594,0.9596285657072654,0.22435752390242392,0.7896280992286594,0.9596285657072654
7,0.22170733612518817,0.7907862651240459,0.9592031463646669,0.22170733612518817,0.7907862651240459,0.9592031463646669,0.22170733612518817,0.7907862651240459,0.9592031463646669
8,0.20054795274281384,0.7820358722893611,0.973928982951225,0.20054795274281384,0.7820358722893611,0.973928982951225,0.20054795274281384,0.7820358722893611,0.973928982951225
9,0.18898434638082715,0.7857855022474434,0.9756782803174383,0.18898434638082715,0.7857855022474434,0.9756782803174383,0.18898434638082715,0.7857855022474434,0.9756782803174383
10,0.20542890573377826,0.796171434264819,0.9702429777931109,0.20542890573377826,0.796171434264819,0.9702429777931109,0.20542890573377826,0.796171434264819,0.9702429777931109
11,0.2050924710216835,0.7977807629097615,0.9703628907389898,0.2050924710216835,0.7977807629097615,0.9703628907389898,0.2050924710216835,0.7977807629097615,0.9703628907389898
12,0.21451122492151722,0.7425333068505285,0.9709445919219483,0.21451122492151722,0.7425333068505285,0.9709445919219483,0.21451122492151722,0.7425333068505285,0.9709445919219483
13,0.21879896374225877,0.7556017942727606,0.9689905162087833,0.21879896374225877,0.7556017942727606,0.9689905162087833,0.21879896374225877,0.7556017942727606,0.9689905162087833
14,0.21871639204514576,0.7565430686515761,0.9688753231006278,0.21871639204514576,0.7565430686515761,0.9688753231006278,0.21871639204514576,0.7565430686515761,0.9688753231006278
15,0.21011276716884444,0.7649040691008072,0.9692821751311025,0.21011276716884444,0.7649040691008072,0.9692821751311025,0.21011276716884444,0.7649040691008072,0.9692821751311025
16,0.22467632164652718,0.7349455554253361,0.9609373762081503,0.22467632164652718,0.7349455554253361,0.9609373762081503,0.22467632164652718,0.7349455554253361,0.9609373762081503
17,0.2203525951062633,0.7396020041488838,0.9624901440477641,0.2203525951062633,0.7396020041488838,0.9624901440477641,0.2203525951062633,0.7396020041488838,0.9624901440477641
18,0.21882879999167706,0.7425928927053979,0.9624059050845596,0.21882879999167706,0.7425928927053979,0.9624059050845596,0.21882879999167706,0.7425928927053979,0.9624059050845596
19,0.2176126158632063,0.7425448409839266,0.9627201138451765,0.2176126158632063,0.7425448409839266,0.9627201138451765,0.2176126158632063,0.7425448409839266,0.9627201138451765
20,0.21907473977731648,0.7440480501892298,0.9626077672631184,0.21907473977731648,0.7440480501892298,0.9626077672631184,0.21907473977731648,0.7440480501892298,0.9626077672631184
21,0.2193859715769554,0.7551428306531616,0.9621476094104896,0.2193859715769554,0.7551428306531616,0.9621476094104896,0.2193859715769554,0.7551428306531616,0.9621476094104896
22,0.21911301725291465,0.7553587932102579,0.962135284309598,0.21911301725291465,0.7553587932102579,0.962135284309598,0.21911301725291465,0.7553587932102579,0.962135284309598
23,0.22333580058257965,0.8702522633799793,0.9540701136032064,0.22333580058257965,0.8702522633799793,0.9540701136032064,0.22333580058257965,0.8702522633799793,0.9540701136032064
24,0.2288408737857921,0.8961959767134114,0.9518487557284959,0.2288408737857921,0.8961959767134114,0.9518487557284959,0.2288408737857921,0.8961959767134114,0.9518487557284959
25,0.22892826052284238,0.9022424224653737,0.9518206143459174,0.22892826052284238,0.9022424224653737,0.9518206143459174,0.22892826052284238,0.9022424224653737,0.9518206143459174
26,0.23031832988782824,0.9031621912846145,0.951697819035759,0.23031832988782824,0.9031621912846145,0.951697819035759,0.23031832988782824,0.9031621912846145,0.951697819035759
27,0.23687174921780718,0.9237200277325244,0.9470476482090033,0.23687174921780718,0.9237200277325244,0.9470476482090033,0.23687174921780718,0.9237200277325244,0.9470476482090033
28,0.23794740099680808,0.9198385222910905,0.9471095436752602,0.23794740099680808,0.9198385222910905,0.9471095436752602,0.23794740099680808,0.9198385222910905,0.9471095436752602
29,0.2370019195032728,0.92458815940083,0.9473726686972221,0.2370019195032728,0.92458815940083,0.9473726686972221,0.2370019195032728,0.92458815940083,0.9473726686972221
