,mae,var,ppmc,mae_lower,var_lower,ppmc_lower,mae_upper,var_upper,ppmc_upper
0.0,0.3108414701142662,1.7310756041688038,0.9974216753453777,0.3077246530556025,1.678353004070711,0.9969474104629388,0.31395828717292995,1.7837982042668965,0.9978959402278167
0.1,0.1783135556023753,1.3862552690753713,0.9972412044892932,0.17541448542723193,1.3375055365244768,0.9967824940449919,0.18121262577751868,1.4350050016262659,0.9976999149335946
0.2,0.07718099784039406,1.1292750918393475,0.9977785318972767,0.07619386947852409,1.0979892340141848,0.9974934208355438,0.07816812620226403,1.1605609496645102,0.9980636429590096
0.21,0.0689935167508128,1.0932764679695108,0.9978696084705014,0.0676089538383188,1.0664487026394975,0.9975044753186775,0.07037807966330681,1.1201042332995241,0.9982347416223254
0.22,0.06424904595427852,1.083777860852987,0.9979829829965479,0.06221939139902775,1.0601567833080168,0.9977375833647603,0.0662787005095293,1.1073989383979574,0.9982283826283355
0.23,0.06270968081198787,1.0222111773292626,0.9983200760016425,0.060888614540947274,1.0016329616410735,0.998157070682696,0.06453074708302846,1.0427893930174517,0.998483081320589
0.24,0.05865941933088027,1.022529579460707,0.9978722035505276,0.057023849700108445,0.9992489580177456,0.9975141133379553,0.0602949889616521,1.0458102009036683,0.9982302937631
0.25,0.058524688514260695,0.9942828325607147,0.9981915600848495,0.05624075919978807,0.977649916603898,0.997983029175482,0.06080861782873332,1.0109157485175313,0.9984000909942171
0.26,0.055104699237704814,1.0076847055688685,0.9973937841886101,0.053260036013187295,0.977982169690559,0.9967987529715051,0.05694936246222233,1.037387241447178,0.9979888154057152
0.27,0.05630721173321791,0.9486934010804644,0.9975719870833055,0.05473203282898226,0.9297118578476796,0.9971030461390218,0.05788239063745357,0.9676749443132492,0.9980409280275893
0.28,0.05945536798937998,0.9372325877767553,0.9979678626503101,0.057888220294042156,0.9250861351429446,0.99765473822055,0.06102251568471781,0.9493790404105661,0.9982809870800703
0.29,0.06392426879519597,0.9186714416249142,0.9978123615517687,0.062476559802197344,0.90288833036509,0.9972997587379259,0.06537197778819459,0.9344545528847384,0.9983249643656115
0.3,0.06937563539654265,0.919082049893135,0.99783942211832,0.06729335633733938,0.8885923024718421,0.997502612387908,0.07145791445574592,0.949571797314428,0.9981762318487319
0.4,0.14780337606549557,0.7233275789254956,0.997519244731277,0.14578938218624288,0.7035810397955158,0.9970108676262794,0.14981736994474826,0.7430741180554754,0.9980276218362745
0.5,0.2376188550778735,0.5749685846199446,0.9974128789242457,0.23651008958154232,0.5580118617100785,0.9969940428265648,0.23872762057420469,0.5919253075298107,0.9978317150219266
