,mae_mean,var_mean,ppmc_mean,mae_std,var_std,ppmc_std
0,0.010991194725598402,0.9986870884686748,0.9999924763738951,0.002751729529093594,0.0009446176942191229,1.8383502145622038e-06
1,0.008881949057244681,0.9994893883334628,0.9999939013174043,0.0017055419238823832,0.00033749459821243757,8.007954600312807e-07
2,0.00907790943854066,0.9997846461130042,0.9999933185907673,0.002439304016234241,0.00023340315970147823,8.836492233115734e-07
3,0.008241850845549473,1.0001098748086155,0.999993598343384,0.0017309247665882107,0.00018832271700915877,8.017574328403438e-07
4,0.008665791333733016,1.000189134892271,0.9999932818022064,0.0016397393319324788,0.000178850796217344,6.564212256718638e-07
5,0.008122222792518011,1.0003157243127485,0.9999936101398355,0.0013681119353923287,0.00011644119137632042,5.22888367497044e-07
6,0.008239173570215584,1.000238408720067,0.9999934431926066,0.001147057528393421,0.00014278132190328335,5.233662116604661e-07
7,0.01158440656439778,1.0001671336985576,0.9999932207154449,0.002335266754622725,0.00012648826839615883,5.058185914124547e-07
8,0.011025205368442526,1.000163938025409,0.9999931066950476,0.0020127629655145468,0.00012576441742710167,3.7529491717473847e-07
9,0.011025331382450888,1.0002225418353365,0.9999930729781431,0.0016408764431961528,0.00015547442119887898,3.2565582216296803e-07
10,0.011079094077086649,1.0001234066762625,0.9999931798580161,0.0015011678467454408,0.00012755649386364103,2.69925305774317e-07
11,0.010649948710222543,1.00016416690749,0.9999931391788778,0.0013638168624746404,0.00011301446054057094,2.5014643768351895e-07
12,0.010392256270674156,1.0001656003892054,0.999993128596605,0.0013118470510525197,0.00010281952694472264,3.228216064747568e-07
13,0.010850333993084813,1.0001747391661027,0.9999933048716727,0.001417937531285664,7.823531981395085e-05,2.509113657388416e-07
14,0.010682957308849463,1.000208309830618,0.9999933155019065,0.0013089453187070165,9.109812974044698e-05,2.2888311189649298e-07
15,0.010424876824574793,1.0001715567170897,0.9999933800709169,0.00122938037456193,9.172891834336247e-05,2.177072626054679e-07
16,0.010664404024212768,1.0001365214117413,0.9999934518022613,0.001397222931640275,9.941573778053498e-05,1.9391021101955327e-07
17,0.010818270009869445,1.0000569280036198,0.9999934432692538,0.001288110090287788,0.00010000778926578276,1.6535723117175063e-07
18,0.010693824262062043,1.0001000780420202,0.9999934900534797,0.0012028886621464035,0.00011194027747199678,1.80004831883618e-07
19,0.010561070840546373,1.000121586287612,0.9999934495857502,0.0011335325386746663,0.000104247399899086,1.5851640110791908e-07
20,0.010484909870581403,1.0001508891505575,0.9999934692877387,0.001151914579239145,0.00010332797823447588,1.7851992285071023e-07
21,0.011655108593532795,1.000168194527451,0.9999934898530292,0.0015416424511759705,0.00010649726525274339,1.6164412967074038e-07
22,0.011534460549644066,1.000189678695041,0.9999934880951009,0.0014763605794941505,0.00010354679513503311,1.7822511558646864e-07
23,0.011475916298960501,1.0001672362992278,0.9999935056939743,0.001479958058553057,9.476182926705857e-05,1.5655610201006928e-07
24,0.011255533246034745,1.0001849758398862,0.9999935147841711,0.0014315330627544128,8.688899586041213e-05,1.499252541165292e-07
25,0.011367079144991963,1.0001785827068594,0.9999935252049774,0.0013268881983485542,8.144444506145011e-05,1.4110594922944748e-07
26,0.013811823573494392,1.0001544923158197,0.9999935423141968,0.00221003964712572,6.986224742255501e-05,1.3338776428054795e-07
27,0.013711812134501986,1.0001985927907657,0.9999935938885578,0.002126529755530425,7.12505495179464e-05,1.4014125003402083e-07
28,0.014410884374118794,1.0001735544191717,0.9999935694086106,0.002015200971576281,6.714229298122658e-05,1.6187127441009303e-07
29,0.014130331660113907,1.0001626587054973,0.9999936137352663,0.001951692755894262,5.288947281247506e-05,1.6759000459641474e-07
30,0.014132411889515476,1.0001769335797541,0.9999935468550921,0.001882572426355981,4.836664805315217e-05,1.4985514933853546e-07
31,0.014332921932585887,1.0001388255620949,0.9999935472470103,0.0018666830658155844,5.5937260070847816e-05,1.5206738577658368e-07
32,0.014138416251364569,1.0001453458030003,0.9999935521944778,0.001808674616968957,6.074104418249871e-05,1.4857886653557717e-07
33,0.013959473142562,1.0001441011254144,0.9999935507216126,0.0017566520320177466,5.9325800438767736e-05,1.5247566547418315e-07
34,0.013871107779985093,1.0001529334646075,0.9999935676011518,0.001678338032481876,5.741577712962744e-05,1.398225502570904e-07
35,0.013730934529718422,1.0001398632475547,0.9999935322420201,0.0016724333216506903,5.7841026767299034e-05,1.3932177711947386e-07
36,0.014674723269538384,1.0001406897710896,0.9999935374203839,0.0014278459799483586,5.69892400365825e-05,1.397562455217385e-07
37,0.014455839576967357,1.0001487568269278,0.999993560738171,0.0014087940964290478,5.829878538491651e-05,1.3427875010217025e-07
38,0.014252907905484525,1.0001404045905065,0.9999935450883941,0.001380778361954066,6.0053219688087243e-05,1.3832786323840192e-07
39,0.01403082190525055,1.0001619087677605,0.9999935731865802,0.001333419567378452,5.3146406144474215e-05,1.1272295217637021e-07
40,0.013979801781783204,1.0001695874516678,0.9999935410889595,0.0012939810104506276,5.468019114365716e-05,1.1255932363676079e-07
41,0.013789072206104033,1.0001626241723938,0.999993573731971,0.001271827195958185,5.301691171352198e-05,1.0410709992547345e-07
42,0.013973677360983894,1.0001644215198084,0.9999935997734891,0.0012268101853810912,4.5178313570918126e-05,9.879998095723615e-08
43,0.014027229574903793,1.000157403264958,0.9999935529475058,0.0013311325766130085,4.524916968611916e-05,7.45014697049863e-08
44,0.01430415052420187,1.0001536694322861,0.9999935575583466,0.001335393598041732,4.7235237500578134e-05,7.720143700540696e-08
45,0.014120825081216115,1.0001669785650726,0.9999935570694474,0.0013190768919343278,4.674505454680222e-05,7.369157647827817e-08
