,mae,var,ppmc,mae_lower,var_lower,ppmc_lower,mae_upper,var_upper,ppmc_upper
0,0.01566841974764998,0.9996342884775415,0.9999922666900899,0.01566841974764998,0.9996342884775415,0.9999922666900899,0.01566841974764998,0.9996342884775415,0.9999922666900899
1,0.010660233885586677,0.9979756626850597,0.9999908364309271,0.010660233885586677,0.9979756626850597,0.9999908364309271,0.010660233885586677,0.9979756626850597,0.9999908364309271
2,0.009612257837730488,1.0001669377418576,0.9999897199932551,0.009612257837730488,1.0001669377418576,0.9999897199932551,0.009612257837730488,1.0001669377418576,0.9999897199932551
3,0.008202484643163126,1.000225930823157,0.9999888897123959,0.008202484643163126,1.000225930823157,0.9999888897123959,0.008202484643163126,1.000225930823157,0.9999888897123959
4,0.007603843697332731,0.9997485413361897,0.9999914379886338,0.007603843697332731,0.9997485413361897,0.9999914379886338,0.007603843697332731,0.9997485413361897,0.9999914379886338
5,0.007883955679750025,1.000003634790952,0.9999909074192284,0.007883955679750025,1.000003634790952,0.9999909074192284,0.007883955679750025,1.000003634790952,0.9999909074192284
6,0.0071236832088371355,0.9999353776928233,0.9999917633633271,0.0071236832088371355,0.9999353776928233,0.9999917633633271,0.0071236832088371355,0.9999353776928233,0.9999917633633271
7,0.006790228382242691,1.000351633305669,0.999992110617741,0.006790228382242691,1.000351633305669,0.999992110617741,0.006790228382242691,1.000351633305669,0.999992110617741
8,0.006382048498864069,1.0000244677945906,0.9999923259178632,0.006382048498864069,1.0000244677945906,0.9999923259178632,0.006382048498864069,1.0000244677945906,0.9999923259178632
9,0.006921237834523024,0.9999304086654717,0.9999919635449847,0.006921237834523024,0.9999304086654717,0.9999919635449847,0.006921237834523024,0.9999304086654717,0.9999919635449847
10,0.006955367460808569,1.0000381020209261,0.9999921370482794,0.006955367460808569,1.0000381020209261,0.9999921370482794,0.006955367460808569,1.0000381020209261,0.9999921370482794
11,0.0067028414312618745,0.999959508293294,0.999992653923393,0.0067028414312618745,0.999959508293294,0.999992653923393,0.0067028414312618745,0.999959508293294,0.999992653923393
12,0.006505396528245108,1.00006553489213,0.9999930249446721,0.006505396528245108,1.00006553489213,0.9999930249446721,0.006505396528245108,1.00006553489213,0.9999930249446721
13,0.006662609368690593,1.0000714065023415,0.9999928231655079,0.006662609368690593,1.0000714065023415,0.9999928231655079,0.006662609368690593,1.0000714065023415,0.9999928231655079
14,0.006799983304103754,1.0001222349478196,0.9999928123771853,0.006799983304103754,1.0001222349478196,0.9999928123771853,0.006799983304103754,1.0001222349478196,0.9999928123771853
15,0.0071436070158169395,1.000159149366559,0.9999929597456134,0.0071436070158169395,1.000159149366559,0.9999929597456134,0.0071436070158169395,1.000159149366559,0.9999929597456134
16,0.006866709129383526,1.0001159427281456,0.9999932487551494,0.006866709129383526,1.0001159427281456,0.9999932487551494,0.006866709129383526,1.0001159427281456,0.9999932487551494
17,0.006855042870328611,0.999921820973691,0.9999934001813666,0.006855042870328611,0.999921820973691,0.9999934001813666,0.006855042870328611,0.999921820973691,0.9999934001813666
18,0.006927919994071099,0.9999317041593355,0.999993296519782,0.006927919994071099,0.9999317041593355,0.999993296519782,0.006927919994071099,0.9999317041593355,0.999993296519782
19,0.006668183937863839,1.0000216873639225,0.9999934229295533,0.006668183937863839,1.0000216873639225,0.9999934229295533,0.006668183937863839,1.0000216873639225,0.9999934229295533
20,0.0065953245463144915,1.0000858735888627,0.9999933185200969,0.0065953245463144915,1.0000858735888627,0.9999933185200969,0.0065953245463144915,1.0000858735888627,0.9999933185200969
21,0.006669069976542666,1.0001065631023427,0.9999933583428522,0.006669069976542666,1.0001065631023427,0.9999933583428522,0.006669069976542666,1.0001065631023427,0.9999933583428522
22,0.006540456573994011,1.0001310630000728,0.9999934332900654,0.006540456573994011,1.0001310630000728,0.9999934332900654,0.006540456573994011,1.0001310630000728,0.9999934332900654
23,0.006539026005892574,1.000142380571402,0.9999935999623284,0.006539026005892574,1.000142380571402,0.9999935999623284,0.006539026005892574,1.000142380571402,0.9999935999623284
24,0.0063463501657398695,1.000219995493737,0.9999938308942725,0.0063463501657398695,1.000219995493737,0.9999938308942725,0.0063463501657398695,1.000219995493737,0.9999938308942725
25,0.00649705266498397,1.00021278066276,0.9999938621952295,0.00649705266498397,1.00021278066276,0.9999938621952295,0.00649705266498397,1.00021278066276,0.9999938621952295
26,0.006410413880590947,1.0002097211276977,0.9999938499016258,0.006410413880590947,1.0002097211276977,0.9999938499016258,0.006410413880590947,1.0002097211276977,0.9999938499016258
27,0.006261287451764195,1.0003003515284383,0.9999939913483475,0.006261287451764195,1.0003003515284383,0.9999939913483475,0.006261287451764195,1.0003003515284383,0.9999939913483475
28,0.0062167355924810114,1.0002897299497264,0.9999940950949316,0.0062167355924810114,1.0002897299497264,0.9999940950949316,0.0062167355924810114,1.0002897299497264,0.9999940950949316
29,0.006098122345909031,1.0002784977755954,0.9999941881707197,0.006098122345909031,1.0002784977755954,0.9999941881707197,0.006098122345909031,1.0002784977755954,0.9999941881707197
30,0.006310463836874759,1.000329583851027,0.9999938404557696,0.006310463836874759,1.000329583851027,0.9999938404557696,0.006310463836874759,1.000329583851027,0.9999938404557696
31,0.006358109541650246,1.0002818993244635,0.999993669513028,0.006358109541650246,1.0002818993244635,0.999993669513028,0.006358109541650246,1.0002818993244635,0.999993669513028
32,0.0062943154998915535,1.0003042381682905,0.9999937579406165,0.0062943154998915535,1.0003042381682905,0.9999937579406165,0.0062943154998915535,1.0003042381682905,0.9999937579406165
