,result_20,result_30,result_40,result_50,result_60,result_70,result_80,result_90,result_100,result_110,result_120
0,,,,,,,,,,,
1,,,,,,,,,,,
2,,,,,,,,,,,
3,,,,,,,,,,,
4,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719
5,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719
6,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719
7,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719
8,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719
9,0.8333816392236963,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719
10,0.8333816392236963,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.7827062548962719,0.9763576788040487,0.9763576788040487,0.9763576788040487,0.9763576788040487
11,0.8333816392236963,0.9989246357096042,0.9989246357096042,0.9989246357096042,0.9989246357096042,0.9989246357096042,0.9989246357096042,0.9989246357096042,0.9989246357096042,0.9989246357096042,0.9989246357096042
12,0.8333816392236963,0.9989246357096042,0.9989246357096042,0.9989246357096042,0.9979815708620483,0.9979815708620483,0.9979815708620483,0.9979815708620483,0.9979815708620483,0.9979815708620483,0.9979815708620483
13,0.8333816392236963,0.9989246357096042,0.9989246357096042,0.9986216093395482,0.9979815708620483,0.9979815708620483,0.9979815708620483,0.9979815708620483,0.9979815708620483,0.9979815708620483,0.9979815708620483
14,0.9989692397655159,0.9989246357096042,0.9989246357096042,0.9986216093395482,0.9979815708620483,0.9979815708620483,0.9979815708620483,0.9979815708620483,0.9979815708620483,0.9979815708620483,0.9979815708620483
15,0.9989692397655159,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264
16,0.9990939459838732,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264
17,0.9990939459838732,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264
18,0.9990939459838732,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9998862752987844
19,0.9990939459838732,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9998862752987844
20,0.9990939459838732,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9991242612946264,0.9999879854932542,0.9991242612946264,0.9991242612946264,0.9999879854932542,0.9998862752987844
