,result_20,result_30,result_40,result_50,result_60,result_70,result_80,result_90,result_100,result_110,result_120
0,0.8916068194195639,0.8916068194195639,0.8916068194195639,0.8916068194195639,0.8916068194195639,0.8916068194195639,0.8916068194195639,0.8916068194195639,0.8916068194195639,0.8916068194195639,0.8916068194195639
1,0.8916068194195639,0.8916068194195639,0.8916068194195639,0.8916068194195639,0.8916068194195639,0.8916068194195639,0.8916068194195639,0.8916068194195639,0.8916068194195639,0.8916068194195639,0.8916068194195639
2,0.8916068194195639,0.8916068194195639,0.8916068194195639,0.8916068194195639,0.8916068194195639,0.8916068194195639,0.8916068194195639,0.8916068194195639,0.8916068194195639,0.8916068194195639,0.8916068194195639
3,0.8916068194195639,0.8916068194195639,0.8916068194195639,0.8916068194195639,0.8916068194195639,0.8916068194195639,0.8916068194195639,0.8916068194195639,0.8916068194195639,0.8916068194195639,0.8916068194195639
4,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702
5,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702
6,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702
7,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702
8,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.2159118105807082,0.3669040297855702,0.2159118105807082
9,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.2159118105807082,0.18585418034842963,0.2159118105807082
10,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.3669040297855702,0.14894328265002357,0.14894328265002357,0.2159118105807082,0.18585418034842963,0.2159118105807082
11,0.07696045438464807,0.07696045438464807,0.07696045438464807,0.07696045438464807,0.07696045438464807,0.07696045438464807,0.07696045438464807,0.07696045438464807,0.07696045438464807,0.07696045438464807,0.07696045438464807
12,0.07696045438464807,0.07696045438464807,0.07696045438464807,0.07696045438464807,0.05492770982340599,0.05492770982340599,0.05492770982340599,0.05492770982340599,0.05492770982340599,0.05492770982340599,0.05492770982340599
13,0.07696045438464807,0.07696045438464807,0.07696045438464807,0.04762328697093198,0.05492770982340599,0.05492770982340599,0.05492770982340599,0.05492770982340599,0.05492770982340599,0.05492770982340599,0.05492770982340599
14,0.07696045438464807,0.07696045438464807,0.07696045438464807,0.04762328697093198,0.05492770982340599,0.05492770982340599,0.05492770982340599,0.05492770982340599,0.05492770982340599,0.05492770982340599,0.05492770982340599
15,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597
16,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597
17,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597
18,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597
19,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597,0.013757876215244597
20,0.004902615755928417,0.004902615755928417,0.004902615755928417,0.013757876215244597,0.013757876215244597,0.004902615755928417,0.004902615755928417,0.004902615755928417,0.004902615755928417,0.004902615755928417,0.004902615755928417
