,mae_mean,var_mean,ppmc_mean,mae_std,var_std,ppmc_std
0,0.19250838484449748,0.9033417328904649,0.985651177424592,0.024790733455421068,0.1135937857773111,0.004580727239842552
1,0.20790809819201148,0.8696659360779677,0.9756182124726795,0.014936621243273707,0.08749479356393769,0.00481799315809747
2,0.22734784380374232,0.895605651034705,0.9722639298363338,0.013174502927758472,0.11328996932011531,0.002299756316480351
3,0.2197878748171024,0.9436270739537825,0.9696315104695736,0.009005319259622398,0.10005493644232935,0.002947282062942109
4,0.22134604690837173,1.0028445957576384,0.9664089386961899,0.006345647784482318,0.08798969221689516,0.0022101107038168897
5,0.2247020524984334,0.9393880549934328,0.9606673305242204,0.0057129734271068894,0.06556395014617265,0.001521478937842031
6,0.22907018837346457,0.9678496048268009,0.957047285247121,0.004038290708522216,0.06837370780329154,0.0017296859543627302
7,0.22661923718012117,0.9786914246995094,0.9581771525472611,0.005703167893782877,0.05498115018481254,0.0020861096963494027
8,0.22486093635283103,0.9314555071354873,0.9596074221254949,0.004596979260085726,0.0748628559556331,0.002650668686832177
9,0.22582105179244233,0.93157910994662,0.958124883099963,0.0063182308179334816,0.06940510047355498,0.003008405384923638
10,0.22443065017574843,0.9323943087854414,0.9579703026207083,0.004885583677032004,0.06352745161534398,0.002878894832783788
11,0.22343103028567687,0.9270619996599458,0.9579458466557481,0.004130950139663774,0.06098239019769282,0.0023849499942957646
12,0.22184380999575684,0.9388528475567026,0.9595256556896963,0.003865531616395161,0.07028366494762794,0.002772584597929462
13,0.22120060493250157,0.9363571982352118,0.958966163763708,0.004124660223283412,0.06399364341335613,0.0033131399751374292
14,0.21837494089063542,0.9305383288272513,0.9603045906490003,0.003654392969624468,0.06185244424833528,0.003328088833353736
15,0.21827967076319252,0.9287845465058757,0.9601251128240197,0.004110611037351229,0.06285413174636023,0.003393297231604891
16,0.22002417376654618,0.9005442684056353,0.9597806879110161,0.004549745215368863,0.061825585852490046,0.0026849616896534143
17,0.2214036071896909,0.9026973979534514,0.9596163615476371,0.003998752344261678,0.06078098278045722,0.002421733318802221
18,0.220688964331638,0.9044439165525094,0.9600266624658069,0.0038970333363101796,0.06118040399971139,0.002282545468214191
19,0.21970259792220323,0.9092804985960555,0.9598564662320761,0.0033381145540601433,0.06108290774777017,0.0021955522462188686
20,0.22081538201691386,0.9200108655802269,0.9586546571084454,0.003206500920646563,0.06153659418082443,0.0023801394619201812
21,0.22067532109039326,0.9208269603533072,0.9582819741711781,0.003067409438309098,0.059555077462436344,0.002311356773473008
22,0.2201025984275539,0.9201608053827156,0.9584364191365508,0.003017869776469202,0.05873768889135858,0.002260683582455846
23,0.2212699321740188,0.9320098436029959,0.9574556805600765,0.002793513656039617,0.05628281295941072,0.0023071016632814564
24,0.2199311656812064,0.9330215435634155,0.9583078276882929,0.003310773392819834,0.05638208633267379,0.002512653542923617
25,0.21898701740133797,0.9333963490322613,0.9583119174578062,0.003414788716981894,0.0557997805883977,0.002503536658700038
26,0.21930854582064557,0.9342959408071811,0.9571619223269169,0.003630624936322546,0.054896348928790625,0.002679621902820292
27,0.21986253216306556,0.9240528727404929,0.9568929800841375,0.0038129646246723467,0.05093119170987826,0.002475869005328798
28,0.21911692604790414,0.9232904637937782,0.956730299344523,0.003989435198897843,0.05051959584243482,0.002484485630315627
29,0.22068963046938533,0.9120877710958478,0.9559853509910603,0.004076052782439674,0.05257458258217973,0.0027924960266430855
30,0.22042932466538795,0.903801298924027,0.9554169617543234,0.0040414247524296655,0.04827569522191573,0.0025268825968274133
31,0.22118133099307827,0.8945080958001466,0.9548775724894343,0.004026746198194995,0.046605706229709984,0.0026220338422201857
32,0.22073038593580802,0.8972235523066102,0.9550565269901498,0.0037462769240215695,0.04669136012381159,0.0025014274455930066
33,0.22179140133823566,0.887906604192378,0.9544606966286866,0.003692895467623698,0.04611964453481929,0.002630247287886056
34,0.2221421651249998,0.8851507099850939,0.9544175319152387,0.0035246381749219494,0.04547124077037642,0.0025294208772235756
35,0.22062922920489064,0.888264877265382,0.954862634193008,0.0041057964419056285,0.045539443095496866,0.0026602957371625177
36,0.21946654051024322,0.8931308485175155,0.9548052960631253,0.003776909687023051,0.04576325226255361,0.0024304404868520455
37,0.2208972140968458,0.907191416154504,0.9534934667471348,0.003997375053133676,0.045213013562989735,0.0027619291546783827
38,0.2200182897639082,0.9094110724090101,0.9536701599143065,0.0038832632904155806,0.04470128686570357,0.00273505892338463
39,0.21914497734652744,0.9115736477914476,0.9539204694586332,0.003868364823070394,0.04427174334928847,0.0028094966224339463
40,0.21932386371843768,0.9071051346153627,0.9535997074619024,0.0038047404984477475,0.043985875560633415,0.0025749212021349884
41,0.21947961700424806,0.9108887586586849,0.953394762809444,0.0034517501053107627,0.04321939303686162,0.002502034445006651
42,0.21767850776822723,0.9097816685907215,0.9536667516887667,0.003388495178396576,0.04139833182610296,0.0025819370997419476
43,0.21788871474476398,0.9074934102795027,0.9533830495345544,0.0032247908951877134,0.04002604187124363,0.0024975431751810477
44,0.21828660140243503,0.9060994516196578,0.9525166758094592,0.0028778562038366076,0.03778398052644242,0.002035562538882837
45,0.21808300449136966,0.9015982925897277,0.9534665582225088,0.0027964214894201323,0.03752431259762754,0.0020707758843019194
46,0.21824547541273204,0.9002595153919305,0.9534273684565377,0.002844022079558477,0.03604041189224522,0.002035612396987623
47,0.21759393998842894,0.9003633133092812,0.9537774531314639,0.0028374998812964267,0.03544075901413112,0.0019891146477635326
48,0.21858489686255766,0.89515316327796,0.9531998239022027,0.0027847171345944132,0.034585044028992235,0.0019188394077779686
49,0.21848574390567568,0.8954627946823933,0.953554544173484,0.0027750773680372902,0.034391564995043616,0.0019922862753580283
50,0.21830894989870203,0.8977737683883692,0.9535331073265786,0.0027936525322980153,0.033917017174819326,0.001961759423979093
51,0.21843230809873954,0.8932475049056553,0.9530819038016961,0.0025519067278417587,0.03282567437564142,0.002120583944028554
52,0.21811943567772557,0.8929499865030159,0.9531262016100726,0.00242171350534914,0.03261689273198603,0.002130471202999133
53,0.21774785608686636,0.8966493346288071,0.9531442330571267,0.002232828545235244,0.03259136643204612,0.00202872527988384
54,0.21835651936074124,0.9000145298086297,0.9528187441205848,0.0022111683039877095,0.03193943339514653,0.002152266823127903
55,0.21940209322969823,0.8928946353961752,0.9518808644284078,0.0021556267743227902,0.03018833454512989,0.0018399877117390878
56,0.21955374356686122,0.8924485038367077,0.9513358466342219,0.0021756889937913303,0.02705745102141917,0.002051149473427942
57,0.21927709768660425,0.891909708900539,0.951447407904874,0.002313925075479985,0.027059271114176033,0.002030884383780608
58,0.2188879840656433,0.8913478136436741,0.9515222845290794,0.00217660609607755,0.02683407901725578,0.0019760407301783545
59,0.21869662288563058,0.8903354870352691,0.9514850499353702,0.002362343764749461,0.02539587901480518,0.0019677476269436
60,0.21806495561859549,0.8906088244420657,0.9516601058583947,0.002316334771649275,0.025549082278673977,0.00190785512925973
61,0.21770482567254187,0.9005345936741588,0.9512034960094627,0.002593339767786917,0.020867864891919708,0.0024455572634303415
62,0.21778649341437983,0.902584668257127,0.9511428357478435,0.0026593719238397194,0.021109231695835673,0.002442105811165447
63,0.2176969826379472,0.9047352117463818,0.9511284631239001,0.0023884999005680677,0.021328022660089416,0.0023519940597687456
64,0.21726572010550624,0.9041169596437205,0.9515717954374002,0.002303560805123949,0.02127475690277584,0.0022741823894431605
65,0.21700920731201578,0.9080916163073487,0.9516942124623544,0.0024263379950718047,0.02098310805310863,0.002333452870466262
66,0.21646575102253993,0.9066429870913882,0.9519719500288628,0.0022695313339464286,0.020547402785625963,0.00228385414328345
67,0.21696967082674168,0.8993469006240014,0.9514237043036928,0.002005011150290022,0.02028410771184716,0.0021856192390874844
68,0.21718426684375663,0.8986809237605959,0.9513438590134372,0.0019613889501275956,0.019919643571093867,0.0021438372518441657
69,0.21732460427543482,0.9001795216491713,0.9513260920125364,0.00220974310238303,0.01912867326644051,0.0022114303929580957
70,0.21695907105882312,0.901732309933052,0.951411913703847,0.002167153875303558,0.018647180737105237,0.0021179719518602635
71,0.21699114165447503,0.9060996798144604,0.9516158717917585,0.002093347946824746,0.018825376086279478,0.002179369810963653
72,0.21645745406839403,0.9092194622571406,0.9518959942195625,0.0020457598503302353,0.017907691162615137,0.002275592146811231
73,0.21660463019409842,0.9081987152680302,0.9518454160810588,0.0019332279546870705,0.01775375704390691,0.0021925369091012202
