,result_200,result_400,result_600,result_800,result_1000
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.5304135333898763,0.5304135333898763,0.0,0.0,0.0
4,0.7761385474911076,0.7761385474911076,0.7761385474911076,0.7761385474911076,0.7761385474911076
5,0.7761385474911076,0.7761385474911076,0.7761385474911076,0.7761385474911076,0.7761385474911076
6,0.7761385474911076,0.7761385474911076,0.7761385474911076,0.7761385474911076,0.7761385474911076
7,0.7761385474911076,0.7761385474911076,0.7761385474911076,0.7761385474911076,0.7761385474911076
8,0.9863779979684769,0.7761385474911076,0.7761385474911076,0.7761385474911076,0.7761385474911076
9,0.9863779979684769,0.7761385474911076,1.012046579071336,1.012046579071336,1.012046579071336
10,0.9863779979684769,0.7761385474911076,1.012046579071336,1.012046579071336,1.012046579071336
11,1.025776643760097,1.025776643760097,1.025776643760097,1.025776643760097,1.025776643760097
12,1.025776643760097,1.0094884272813809,1.0094884272813809,1.0094884272813809,1.0094884272813809
13,1.025776643760097,1.0094884272813809,1.0094884272813809,1.0094884272813809,1.0094884272813809
14,1.0033242156507651,1.0094884272813809,1.0094884272813809,1.0094884272813809,1.0033242156507651
15,1.0013620377098653,1.0013620377098653,1.0013620377098653,1.0013620377098653,1.0013620377098653
16,1.0013620377098653,1.0013620377098653,1.0013620377098653,1.0013620377098653,1.0013620377098653
17,1.0013620377098653,1.0013620377098653,1.0013620377098653,1.0013620377098653,1.0013219117899774
18,1.0013620377098653,1.0013620377098653,1.0013620377098653,0.9997142762867647,1.0013219117899774
19,1.0008169912248597,1.0008169912248597,1.0008169912248597,0.9997142762867647,1.0013219117899774
20,1.0008169912248597,1.0008169912248597,1.0008169912248597,1.0009422123575997,1.0013219117899774
