,result_200,result_400,result_600,result_800,result_1000
0,,,,,
1,,,,,
2,,,,,
3,0.7006288757441843,0.7006288757441843,,,
4,0.8525500151701954,0.8525500151701954,0.8525500151701954,0.8525500151701954,0.8525500151701954
5,0.8525500151701954,0.8525500151701954,0.8525500151701954,0.8525500151701954,0.8525500151701954
6,0.8525500151701954,0.8525500151701954,0.8525500151701954,0.8525500151701954,0.8525500151701954
7,0.8525500151701954,0.8525500151701954,0.8525500151701954,0.8525500151701954,0.8525500151701954
8,0.9459327016698604,0.8525500151701954,0.8525500151701954,0.8525500151701954,0.8525500151701954
9,0.9459327016698604,0.8525500151701954,0.9612423110542793,0.9612423110542793,0.9612423110542793
10,0.9459327016698604,0.8525500151701954,0.9612423110542793,0.9612423110542793,0.9612423110542793
11,0.99337436413077,0.99337436413077,0.99337436413077,0.99337436413077,0.99337436413077
12,0.99337436413077,0.9966244872617787,0.9966244872617787,0.9966244872617787,0.9966244872617787
13,0.99337436413077,0.9966244872617787,0.9966244872617787,0.9966244872617787,0.9966244872617787
14,0.9990003828312878,0.9966244872617787,0.9966244872617787,0.9966244872617787,0.9990003828312878
15,0.9997777872225411,0.9997777872225411,0.9997777872225411,0.9997777872225411,0.9997777872225411
16,0.9997777872225411,0.9997777872225411,0.9997777872225411,0.9997777872225411,0.9997777872225411
17,0.9997777872225411,0.9997777872225411,0.9997777872225411,0.9997777872225411,0.9998703299166514
18,0.9997777872225411,0.9997777872225411,0.9997777872225411,0.9999048983722391,0.9998703299166514
19,0.9999419833656759,0.9999419833656759,0.9999419833656759,0.9999048983722391,0.9998703299166514
20,0.9999419833656759,0.9999419833656759,0.9999419833656759,0.999976066758135,0.9998703299166514
