,result_200,result_400,result_600,result_800,result_1000
0,1.0464544342530067,1.0464544342530067,1.0464544342530067,1.0464544342530067,1.0464544342530067
1,1.0464544342530067,1.0464544342530067,1.0464544342530067,1.0464544342530067,1.0464544342530067
2,1.0464544342530067,1.0464544342530067,1.0464544342530067,1.0464544342530067,1.0464544342530067
3,0.5912572619589316,0.5912572619589316,1.0464544342530067,1.0464544342530067,1.0464544342530067
4,0.3816027645003704,0.3816027645003704,0.3816027645003704,0.3816027645003704,0.3816027645003704
5,0.3816027645003704,0.3816027645003704,0.3816027645003704,0.3816027645003704,0.3816027645003704
6,0.3816027645003704,0.3816027645003704,0.3816027645003704,0.3816027645003704,0.3816027645003704
7,0.3816027645003704,0.3816027645003704,0.3816027645003704,0.3816027645003704,0.3816027645003704
8,0.22442854703030127,0.3816027645003704,0.3816027645003704,0.3816027645003704,0.3816027645003704
9,0.22442854703030127,0.3816027645003704,0.1913910363632852,0.1913910363632852,0.1913910363632852
10,0.22442854703030127,0.3816027645003704,0.1913910363632852,0.1913910363632852,0.1913910363632852
11,0.07912579293415592,0.07912579293415592,0.07912579293415592,0.07912579293415592,0.07912579293415592
12,0.07912579293415592,0.0573719190122699,0.0573719190122699,0.0573719190122699,0.0573719190122699
13,0.07912579293415592,0.0573719190122699,0.0573719190122699,0.0573719190122699,0.0573719190122699
14,0.03192812032728031,0.0573719190122699,0.0573719190122699,0.0573719190122699,0.03192812032728031
15,0.014376129116629072,0.014376129116629072,0.014376129116629072,0.014376129116629072,0.014376129116629072
16,0.014376129116629072,0.014376129116629072,0.014376129116629072,0.014376129116629072,0.014376129116629072
17,0.014376129116629072,0.014376129116629072,0.014376129116629072,0.014376129116629072,0.011039384305670865
18,0.014376129116629072,0.014376129116629072,0.014376129116629072,0.009619965457185024,0.011039384305670865
19,0.007395701675084941,0.007395701675084941,0.007395701675084941,0.009619965457185024,0.011039384305670865
20,0.007395701675084941,0.007395701675084941,0.007395701675084941,0.005096527785206297,0.011039384305670865
