,mae,var,ppmc,mae_lower,var_lower,ppmc_lower,mae_upper,var_upper,ppmc_upper
0,,,,,,,,,
1,,,,,,,,,
2,,,,,,,,,
3,,,,,,,,,
4,,,,,,,,,
5,,,,,,,,,
6,,,,,,,,,
7,,,,,,,,,
8,,,,,,,,,
9,0.056823941379706346,1.0285771926163612,0.9957453910836548,0.056823941379706346,1.0285771926163612,0.9957453910836548,0.056823941379706346,1.0285771926163612,0.9957453910836548
