,result_800
0,0.0
1,0.0
2,0.0
3,0.0
4,0.8884757686195008
5,0.8884757686195008
6,0.8884757686195008
7,0.8884757686195008
8,0.8884757686195008
9,0.9890987290162145
10,0.9890987290162145
11,1.0233973935420073
12,1.0204266700853135
13,1.0204266700853135
14,1.0204266700853135
15,1.006723993647425
16,1.006723993647425
17,1.006723993647425
18,1.0012220459914791
19,1.0012220459914791
20,1.0017546008925604
