,result_800
0,1.0610912977883433
1,1.0610912977883433
2,1.0610912977883433
3,1.0610912977883433
4,0.38362962527658606
5,0.38362962527658606
6,0.38362962527658606
7,0.38362962527658606
8,0.38362962527658606
9,0.18249845268654705
10,0.18249845268654705
11,0.08241689411361366
12,0.060064770062619996
13,0.060064770062619996
14,0.060064770062619996
15,0.014023848551490935
16,0.014023848551490935
17,0.014023848551490935
18,0.009208239529337983
19,0.009208239529337983
20,0.005131553071438291
