,result_800
0,0.9974346515121375
1,0.9974346515121375
2,0.9974346515121375
3,0.9974346515121375
4,0.3492531519371591
5,0.3492531519371591
6,0.3492531519371591
7,0.3492531519371591
8,0.3492531519371591
9,0.16521879143231383
10,0.16521879143231383
11,0.07443263651576061
12,0.05433057158230376
13,0.05433057158230376
14,0.05433057158230376
15,0.012566625021186467
16,0.012566625021186467
17,0.012566625021186467
18,0.008303698863307596
19,0.008303698863307596
20,0.004697449382706994
