,result_20,result_30,result_40,result_50,result_60,result_70,result_80,result_90,result_100,result_110,result_120
0,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31
1,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31
2,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31
3,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31,3.1535979100853204e-31
4,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497
5,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497
6,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497
7,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497
8,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,1.494002435187935,2.0699668236147497,1.494002435187935
9,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,1.494002435187935,1.3690296854732014,1.494002435187935
10,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,2.0699668236147497,1.3004795326675374,1.3004795326675374,1.494002435187935,1.3690296854732014,1.494002435187935
11,1.1651725041472294,1.1651725041472294,1.1651725041472294,1.1651725041472294,1.1651725041472294,1.1651725041472294,1.1651725041472294,1.1651725041472294,1.1651725041472294,1.1651725041472294,1.1651725041472294
12,1.1651725041472294,1.1651725041472294,1.1651725041472294,1.1651725041472294,1.1189419416575053,1.1189419416575053,1.1189419416575053,1.1189419416575053,1.1189419416575053,1.1189419416575053,1.1189419416575053
13,1.1651725041472294,1.1651725041472294,1.1651725041472294,1.0928718405865565,1.1189419416575053,1.1189419416575053,1.1189419416575053,1.1189419416575053,1.1189419416575053,1.1189419416575053,1.1189419416575053
14,1.1651725041472294,1.1651725041472294,1.1651725041472294,1.0928718405865565,1.1189419416575053,1.1189419416575053,1.1189419416575053,1.1189419416575053,1.1189419416575053,1.1189419416575053,1.1189419416575053
15,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737
16,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737
17,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737
18,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737
19,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737,1.0322027797922737
20,1.0065862462967263,1.0065862462967263,1.0065862462967263,1.0322027797922737,1.0322027797922737,1.0065862462967263,1.0065862462967263,1.0065862462967263,1.0065862462967263,1.0065862462967263,1.0065862462967263
