,result_80
0,
1,
2,
3,
4,0.8835020293468236
5,0.8835020293468236
6,0.8835020293468236
7,0.8835020293468236
8,0.8835020293468236
9,0.8835020293468236
10,0.8835020293468236
11,0.9944476710266603
12,0.9968958563741661
13,0.9968958563741661
14,0.9968958563741661
15,0.9998409531226934
16,0.9998409531226934
17,0.9998409531226934
18,0.9998409531226934
19,0.9998409531226934
20,0.9999758108675324
