,result_80
0,0.0
1,0.0
2,0.0
3,0.0
4,0.7924022540150975
5,0.7924022540150975
6,0.7924022540150975
7,0.7924022540150975
8,0.7924022540150975
9,0.7924022540150975
10,0.7924022540150975
11,0.9889758716422146
12,0.9958766099259309
13,0.9958766099259309
14,0.9958766099259309
15,1.0006269227986138
16,1.0006269227986138
17,1.0006269227986138
18,1.0006269227986138
19,1.0006269227986138
20,0.9988561789852175
