,result_80
0,0.0
1,0.0
2,0.0
3,0.0
4,0.7064148255385564
5,0.7064148255385564
6,0.7064148255385564
7,0.7064148255385564
8,0.7064148255385564
9,0.7064148255385564
10,0.7064148255385564
11,0.9519421921023546
12,0.9706322239702283
13,0.9706322239702283
14,0.9706322239702283
15,0.9947966640938606
16,0.9947966640938606
17,0.9947966640938606
18,0.9947966640938606
19,0.9947966640938606
20,0.9965878737455989
