,mae,var,ppmc,mae_lower,var_lower,ppmc_lower,mae_upper,var_upper,ppmc_upper
0,0.024377770944455278,1.0080501495207943,0.9997454620663203,0.024377770944455278,1.0080501495207943,0.9997454620663203,0.024377770944455278,1.0080501495207943,0.9997454620663203
1,0.018949345368145198,1.0103895605970248,0.9998265252560118,0.018949345368145198,1.0103895605970248,0.9998265252560118,0.018949345368145198,1.0103895605970248,0.9998265252560118
2,0.01771509167653853,1.0085444582733079,0.9998269322940162,0.01771509167653853,1.0085444582733079,0.9998269322940162,0.01771509167653853,1.0085444582733079,0.9998269322940162
3,0.018116151972904553,1.0082008041634447,0.9998381796841875,0.018116151972904553,1.0082008041634447,0.9998381796841875,0.018116151972904553,1.0082008041634447,0.9998381796841875
4,0.01724881400223635,1.009625571481331,0.9998555440946384,0.01724881400223635,1.009625571481331,0.9998555440946384,0.01724881400223635,1.009625571481331,0.9998555440946384
5,0.017303673897744603,1.012611074606431,0.9998400295140468,0.017303673897744603,1.012611074606431,0.9998400295140468,0.017303673897744603,1.012611074606431,0.9998400295140468
6,0.017641845387507387,1.010420446331702,0.9998411372522442,0.017641845387507387,1.010420446331702,0.9998411372522442,0.017641845387507387,1.010420446331702,0.9998411372522442
7,0.017856311411466454,1.0134214228788625,0.9998426334993838,0.017856311411466454,1.0134214228788625,0.9998426334993838,0.017856311411466454,1.0134214228788625,0.9998426334993838
8,0.02632843261123501,1.0137897173957775,0.9998451855823702,0.02632843261123501,1.0137897173957775,0.9998451855823702,0.02632843261123501,1.0137897173957775,0.9998451855823702
9,0.024986791358473794,1.0121320722593141,0.9998525918598431,0.024986791358473794,1.0121320722593141,0.9998525918598431,0.024986791358473794,1.0121320722593141,0.9998525918598431
10,0.02381034943388286,1.0121341709508151,0.999852670176051,0.02381034943388286,1.0121341709508151,0.999852670176051,0.02381034943388286,1.0121341709508151,0.999852670176051
11,0.023567380542084803,1.013046363791276,0.9998529708226693,0.023567380542084803,1.013046363791276,0.9998529708226693,0.023567380542084803,1.013046363791276,0.9998529708226693
12,0.023187838430020397,1.011854103347592,0.9998550138424603,0.023187838430020397,1.011854103347592,0.9998550138424603,0.023187838430020397,1.011854103347592,0.9998550138424603
13,0.02254501313024961,1.0109768103758359,0.9998549438636113,0.02254501313024961,1.0109768103758359,0.9998549438636113,0.02254501313024961,1.0109768103758359,0.9998549438636113
14,0.024685510039531414,1.011015113649613,0.9998543083335236,0.024685510039531414,1.011015113649613,0.9998543083335236,0.024685510039531414,1.011015113649613,0.9998543083335236
15,0.024629839630539278,1.011522612190273,0.9998497048089781,0.024629839630539278,1.011522612190273,0.9998497048089781,0.024629839630539278,1.011522612190273,0.9998497048089781
16,0.024386113108473734,1.0117716122523772,0.9998488983737077,0.024386113108473734,1.0117716122523772,0.9998488983737077,0.024386113108473734,1.0117716122523772,0.9998488983737077
17,0.023748932490103077,1.0114176580882857,0.9998507603110077,0.023748932490103077,1.0114176580882857,0.9998507603110077,0.023748932490103077,1.0114176580882857,0.9998507603110077
18,0.02480710038501067,1.0101165685190792,0.9998528057637583,0.02480710038501067,1.0101165685190792,0.9998528057637583,0.02480710038501067,1.0101165685190792,0.9998528057637583
19,0.025964005174303723,1.0089078876621387,0.9998535813870121,0.025964005174303723,1.0089078876621387,0.9998535813870121,0.025964005174303723,1.0089078876621387,0.9998535813870121
20,0.025274448434050707,1.0085995099994634,0.9998554734638935,0.025274448434050707,1.0085995099994634,0.9998554734638935,0.025274448434050707,1.0085995099994634,0.9998554734638935
21,0.03320617636622108,1.0081951454712945,0.9998537336444616,0.03320617636622108,1.0081951454712945,0.9998537336444616,0.03320617636622108,1.0081951454712945,0.9998537336444616
22,0.032461466360819834,1.0094557079434454,0.9998535966269738,0.032461466360819834,1.0094557079434454,0.9998535966269738,0.032461466360819834,1.0094557079434454,0.9998535966269738
23,0.034308303943874505,1.0092407057090649,0.9998538462654638,0.034308303943874505,1.0092407057090649,0.9998538462654638,0.034308303943874505,1.0092407057090649,0.9998538462654638
24,0.033821383282851995,1.009301013046184,0.9998565462147985,0.033821383282851995,1.009301013046184,0.9998565462147985,0.033821383282851995,1.009301013046184,0.9998565462147985
25,0.033396667333258294,1.0093258023173546,0.9998530666006212,0.033396667333258294,1.0093258023173546,0.9998530666006212,0.033396667333258294,1.0093258023173546,0.9998530666006212
26,0.032689153508254916,1.0095083988595002,0.999855747614795,0.032689153508254916,1.0095083988595002,0.999855747614795,0.032689153508254916,1.0095083988595002,0.999855747614795
27,0.031936220438898585,1.0088041096864173,0.9998569369029191,0.031936220438898585,1.0088041096864173,0.9998569369029191,0.031936220438898585,1.0088041096864173,0.9998569369029191
28,0.03120371956824525,1.008558028596307,0.999859750801935,0.03120371956824525,1.008558028596307,0.999859750801935,0.03120371956824525,1.008558028596307,0.999859750801935
29,0.03267544803372633,1.0085878350015582,0.9998548234033742,0.03267544803372633,1.0085878350015582,0.9998548234033742,0.03267544803372633,1.0085878350015582,0.9998548234033742
30,0.032576300305041286,1.0086992129041805,0.9998561102046428,0.032576300305041286,1.0086992129041805,0.9998561102046428,0.032576300305041286,1.0086992129041805,0.9998561102046428
31,0.03216544450443847,1.0093335164038424,0.9998556591512915,0.03216544450443847,1.0093335164038424,0.9998556591512915,0.03216544450443847,1.0093335164038424,0.9998556591512915
32,0.032372511469185315,1.0086778391015685,0.9998544776913089,0.032372511469185315,1.0086778391015685,0.9998544776913089,0.032372511469185315,1.0086778391015685,0.9998544776913089
