,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,980,990,1000,1010,1020,1030,1040,1050,1060,1070,1080,1090,1100,1110,1120,1130,1140,1150,1160,1170,1180,1190,1200,1210,1220,1230,1240,1250,1260,1270,1280,1290,1300,1310,1320,1330,1340,1350,1360,1370,1380,1390,1400,1410,1420,1430,1440,1450,1460,1470,1480,1490,1500,1510,1520,1530,1540,1550,1560,1570,1580,1590,1600
mae,0.02574937,0.065355949,0.064984631,0.069543471,0.068675277,0.062830627,0.061620787,0.056180498,0.055923537,0.055844521,0.055859315,0.060036385,0.05744076,0.058440497,0.054716152,0.056013961,0.05480891,0.059459774,0.059813245,0.059537887,0.058178763,0.058112858,0.058723344,0.058444988,0.058842174,0.057499981,0.056928168,0.056692353,0.055562847,0.05447171,0.05395881,0.054484389,0.053054213,0.053851165,0.053560753,0.052960962,0.053287007,0.053881382,0.054522623,0.054271314,0.056013183,0.055518715,0.055162698,0.055179293,0.055048326,0.055012149,0.05566676,0.055599362,0.055726338,0.055243456,0.054970396,0.055216219,0.055123684,0.055320813,0.055467134,0.055183523,0.054741227,0.054822508,0.055181693,0.056033627,0.055997408,0.055147987,0.055310857,0.056094429,0.056397376,0.05648521,0.056367319,0.056109953,0.056194696,0.05569249,0.055950334,0.056475392,0.056286121,0.055447837,0.05516527,0.054304134,0.054303529,0.054685903,0.054880942,0.054380513,0.055063977,0.054947482,0.054804944,0.054523552,0.054526432,0.055151352,0.055174608,0.055154956,0.05489597,0.055564115,0.055857394,0.055754402,0.055883214,0.055808672,0.055863628,0.055635659,0.055333648,0.055617618,0.055691882,0.05566561,0.055241737,0.055152607,0.055601443,0.055443458,0.055266481,0.055409804,0.055597066,0.055818454,0.055639147,0.055405295,0.055783315,0.05589844,0.056244997,0.055781633,0.055939783,0.055933458,0.055614764,0.055387031,0.055372056,0.055533249,0.055772899,0.055424519,0.055334992,0.055587603,0.055967361,0.055828165,0.055765159,0.05582132,0.055711333,0.055731194,0.055413891,0.05551614,0.055711572,0.055549959,0.055502286,0.055642728,0.055759444,0.055473854,0.05569322,0.055252264,0.055437368,0.055658373,0.055768313,0.055732098,0.055414543,0.055128957,0.055206318,0.054881939,0.055020179,0.055172631,0.055131142,0.055165888,0.054997337,0.055448746,0.055362641,0.055260502,0.055434856,0.055467075,0.055399588,0.055166947
var,0.981385137,1.090231655,1.06900573,1.056804842,1.01415075,0.994858605,1.000966878,0.9760887,0.981652508,0.982990586,0.998296331,1.030810013,1.017479196,1.019315287,1.021895167,1.024488701,1.020669762,1.036569086,1.03844753,1.036621151,1.035763467,1.039269345,1.032068209,1.030929733,1.021417214,1.022650034,1.023480166,1.022207902,1.021993255,1.021617226,1.019436448,1.027345471,1.025734595,1.025761966,1.025215119,1.0248898,1.023874107,1.024092697,1.022512521,1.02246794,1.008992957,1.013722966,1.011934787,1.012652891,1.012528606,1.012414263,1.006508958,1.009516934,1.007677518,1.010501797,1.009661964,1.010359797,1.010915065,1.011613118,1.010377416,1.011123626,1.010533827,1.010809373,1.007597209,0.996049712,0.997016711,0.99715762,0.997994086,1.002437239,1.001728074,1.002642135,1.004327576,1.003733548,1.004021857,1.000217942,1.002747588,1.002855655,1.00257791,1.002448567,1.00331693,1.002677215,1.001531137,0.997845875,0.997897573,0.997107081,0.992736434,0.992218491,0.992813328,0.993516577,0.99471983,0.996004956,0.996941224,0.997496909,0.994836116,0.994289233,0.996324569,0.996615622,0.9954001,0.996645482,0.995484721,0.997150563,0.998458534,1.000212802,0.999778932,1.000128541,0.977678017,0.978155403,0.978060288,0.978221625,0.97974488,0.979552948,0.982352416,0.982403637,0.98257464,0.981959412,0.979178155,0.979576354,0.980972764,0.982024963,0.98182347,0.981959009,0.981141228,0.981741317,0.981009243,0.98462982,0.985922314,0.981165552,0.981746098,0.980756756,0.985035914,0.984940915,0.985867296,0.985372459,0.984724726,0.98528117,0.984060904,0.983845275,0.984932405,0.984112177,0.983567934,0.983710829,0.982883896,0.982835228,0.982184211,0.982388938,0.982858013,0.985993078,0.98534546,0.985443345,0.985722891,0.987508613,0.986752536,0.9887154,0.98833334,0.988089001,0.987833048,0.988281124,0.988398766,0.990044525,0.99046868,0.989526464,0.986038512,0.98621286,0.986793531,0.989553736
ppmc,0.999263265,0.996462485,0.996445452,0.995947291,0.995913819,0.996685176,0.996640146,0.997747978,0.997666313,0.997622318,0.997704835,0.997066428,0.997357003,0.997253779,0.997527343,0.997451638,0.997545539,0.997066631,0.997040736,0.997037191,0.997120549,0.997085638,0.996929637,0.996949138,0.996876096,0.997076972,0.997074976,0.997081579,0.997164881,0.997246457,0.997271151,0.997344315,0.997517181,0.997476682,0.997517991,0.997551614,0.997502322,0.997470285,0.997357728,0.997371215,0.996863883,0.996913189,0.996944677,0.996962263,0.996987298,0.996988585,0.996914208,0.996946527,0.996938121,0.997003341,0.997074693,0.99705754,0.997066923,0.997052678,0.997017747,0.997045016,0.997047012,0.997053658,0.997019574,0.996826639,0.996827792,0.996939437,0.996931228,0.996724822,0.996760905,0.996767861,0.996799244,0.996812597,0.996802106,0.996922552,0.996891185,0.996853808,0.996893946,0.997005902,0.997038533,0.997165939,0.99716767,0.997116814,0.997100825,0.997150709,0.996973421,0.996968591,0.996970686,0.997023747,0.997023101,0.996957321,0.996942192,0.996956218,0.996972211,0.996861128,0.996830048,0.996843289,0.996838149,0.996847124,0.996815824,0.996849256,0.996879351,0.996862366,0.996841145,0.996853064,0.997509017,0.997501151,0.997517901,0.997502305,0.997516652,0.997487387,0.997430124,0.997381417,0.997408388,0.997427578,0.997440455,0.997421685,0.997361181,0.997393239,0.9973706,0.9973758,0.997411365,0.997433675,0.997446992,0.997391839,0.997336957,0.997445423,0.997446113,0.9974458,0.99731813,0.99735905,0.997295873,0.997312631,0.997305805,0.99729545,0.997373542,0.997355715,0.997314793,0.997374618,0.997368513,0.997335837,0.997345161,0.997376626,0.997347541,0.997379266,0.997361041,0.997240825,0.997240903,0.997243833,0.997334226,0.997318433,0.997321027,0.997370276,0.997370118,0.997375622,0.997394785,0.997357837,0.997377984,0.997300248,0.997303064,0.997318639,0.997241556,0.997236193,0.997239987,0.997348661
mae_lower,0.010171052,0.039678341,0.044818949,0.052493532,0.053611978,0.049862556,0.050288478,0.044969044,0.045255577,0.046173441,0.045904693,0.048358789,0.047395392,0.048089521,0.045260476,0.045999731,0.045488641,0.049918924,0.050223604,0.049890919,0.049081739,0.049607355,0.049906842,0.049604691,0.050369121,0.048988522,0.049295922,0.049117308,0.047933473,0.046986852,0.047387996,0.047749924,0.046207146,0.046697662,0.047078851,0.046345925,0.04701183,0.04764538,0.047630972,0.048189665,0.049034279,0.048968244,0.048729043,0.048858675,0.048378856,0.049082045,0.049448354,0.048863226,0.049096814,0.049248314,0.049181596,0.049430484,0.049273501,0.04947967,0.049301068,0.049604361,0.049064774,0.049180763,0.049511346,0.050627619,0.050613987,0.049868718,0.049855314,0.050915578,0.050935199,0.050883577,0.051281986,0.050605849,0.050745352,0.050539116,0.050654057,0.051251289,0.051320251,0.050498438,0.050431455,0.049263415,0.049468927,0.049754758,0.049895107,0.049439418,0.04980946,0.050004374,0.05002236,0.049520056,0.049525258,0.050099026,0.050374435,0.050378085,0.050567486,0.050893708,0.050741298,0.050975798,0.051698182,0.051100218,0.051340767,0.050728532,0.050825596,0.050862837,0.051096941,0.051077883,0.050734385,0.050638989,0.051294598,0.051272092,0.050761081,0.050539424,0.05142716,0.051437769,0.051152653,0.050943912,0.0513401,0.051767318,0.051808921,0.051614487,0.051244498,0.051654207,0.051535536,0.051130498,0.051132132,0.051547627,0.051473898,0.051252334,0.051417728,0.051482262,0.051885532,0.051595207,0.051812678,0.051639763,0.051821221,0.05182024,0.051657294,0.051695247,0.051918545,0.051662528,0.05153004,0.051458599,0.051686883,0.051670149,0.051954646,0.051459052,0.051541745,0.051890504,0.051816099,0.051552816,0.051370766,0.051310394,0.05159408,0.051312339,0.051280718,0.051417846,0.051548781,0.051495636,0.05110593,0.051663047,0.0515983,0.051394163,0.05187989,0.051555614,0.051451693,0.051368288
var_lower,0.929808939,0.890290167,0.8884444,0.876562715,0.879978084,0.907772543,0.920904164,0.928102028,0.93452315,0.936614754,0.943884311,0.951480963,0.954333384,0.958457765,0.965441897,0.967045401,0.967699656,0.97901529,0.983755193,0.979856453,0.986113738,0.987019658,0.978959637,0.982634302,0.97191759,0.980724103,0.979257224,0.979247903,0.98004195,0.981690056,0.981076286,0.985958574,0.987751784,0.987967794,0.986106937,0.989896288,0.985641889,0.988388394,0.986272691,0.988509801,0.968265308,0.973440773,0.974606915,0.975033293,0.974795923,0.972310991,0.968038366,0.972536332,0.969819814,0.973330007,0.973666,0.975973914,0.977017393,0.977150275,0.975004643,0.977126057,0.977426908,0.976158027,0.971778662,0.957812125,0.958199264,0.960909976,0.96156139,0.965043203,0.965915051,0.966802325,0.966956285,0.967613698,0.970698549,0.967288938,0.969773069,0.969266165,0.968506308,0.971065564,0.971915878,0.97238331,0.970478188,0.968425979,0.966783647,0.96963144,0.96276539,0.963179479,0.966385411,0.965551131,0.966720073,0.966673907,0.966137404,0.968481045,0.96708856,0.966542712,0.96762056,0.967670739,0.966261654,0.967869204,0.964419139,0.968089043,0.971413887,0.97134806,0.974319468,0.970664329,0.945482083,0.946022042,0.945383528,0.944025939,0.946407014,0.944819784,0.947755219,0.947728516,0.945771342,0.947526327,0.946523677,0.946829746,0.94859063,0.948750793,0.947544978,0.948078228,0.947851042,0.948723976,0.948941005,0.951317823,0.951918061,0.949310566,0.950421704,0.948769075,0.950679264,0.950715731,0.953180754,0.950703717,0.952632897,0.951387529,0.951140891,0.952418609,0.951435486,0.950918258,0.950969868,0.952686332,0.951419499,0.951957164,0.951213992,0.951704855,0.9509265,0.952402349,0.952341294,0.953753216,0.953726533,0.956737481,0.953863984,0.95685772,0.95480721,0.955467955,0.955128437,0.958096745,0.955797798,0.957816969,0.95924322,0.956696026,0.955794812,0.955356422,0.957943448,0.958881515
ppmc_lower,0.99795874,0.992162243,0.993292482,0.992620075,0.992868307,0.993978913,0.994266601,0.994956806,0.995172849,0.995242702,0.995776998,0.995401851,0.995786697,0.995654455,0.996151561,0.996169117,0.996189515,0.995841869,0.995848247,0.995865888,0.995957891,0.995870807,0.995684862,0.995719845,0.995564094,0.995755961,0.995876268,0.995892913,0.996004878,0.99612871,0.996204789,0.996259078,0.996548359,0.996476022,0.996513248,0.996592221,0.996519836,0.99644987,0.996366182,0.996346948,0.995528509,0.995605631,0.995710981,0.995674487,0.995592736,0.995654743,0.995769788,0.995774862,0.995782489,0.995731077,0.995890715,0.995886078,0.99595579,0.995983657,0.995949626,0.995989158,0.995879546,0.995978597,0.995999503,0.995799529,0.995823531,0.995924809,0.995962298,0.995609776,0.995763025,0.995693559,0.995804956,0.995776456,0.995717851,0.995927889,0.995923146,0.995776961,0.99580139,0.996081372,0.996026977,0.99622973,0.996334559,0.996158565,0.996187854,0.996247882,0.99602152,0.996009591,0.996096804,0.996088825,0.996081679,0.996099892,0.996043507,0.996037973,0.996131119,0.995930556,0.995865292,0.995975669,0.995965763,0.995972187,0.99588776,0.996017603,0.995996162,0.995960706,0.996004199,0.995992908,0.996225635,0.996180214,0.996189897,0.996161193,0.996195491,0.996132031,0.996135475,0.99614329,0.996137194,0.996187782,0.996127357,0.996157035,0.996125557,0.996145183,0.996151293,0.996087276,0.996186649,0.996182503,0.996204505,0.996248665,0.996203118,0.996275073,0.996307645,0.996278997,0.996046526,0.996149505,0.996160076,0.996191968,0.996153257,0.996121547,0.996269497,0.996237792,0.996175003,0.996233743,0.996168047,0.996239628,0.996190353,0.99628901,0.996173145,0.996237628,0.996314292,0.996097946,0.996087827,0.996085068,0.996142029,0.99621777,0.996256614,0.996374755,0.99631851,0.996261284,0.996316683,0.996292512,0.996322512,0.996295748,0.99626951,0.996235918,0.996103554,0.996074153,0.996232324,0.996332725
mae_upper,0.040575182,0.095966714,0.089486376,0.09088593,0.085571924,0.079193367,0.076069817,0.071125568,0.069161755,0.067604534,0.066307782,0.073065135,0.069676903,0.07024263,0.065332077,0.066808365,0.065352456,0.070596232,0.070021277,0.070029959,0.0677422,0.068306207,0.068542721,0.067586779,0.067982088,0.066112818,0.065669018,0.064237953,0.06342032,0.062075595,0.061224569,0.061748096,0.060247382,0.061121026,0.060950673,0.059953554,0.060194181,0.061160238,0.061116669,0.061422452,0.062833847,0.062673369,0.062130028,0.061932821,0.062458631,0.06175505,0.062178249,0.062236706,0.062157106,0.061624663,0.061653223,0.061428391,0.060977631,0.061069726,0.061229703,0.061396571,0.060527598,0.060274215,0.060835555,0.061135007,0.061496217,0.060604896,0.060400115,0.061795489,0.062076769,0.062269934,0.061466443,0.062048612,0.062053716,0.060818295,0.061481924,0.06211504,0.06223928,0.060797643,0.060421995,0.059508038,0.059115463,0.060251817,0.060047722,0.059396144,0.060290795,0.060309622,0.05976262,0.05960517,0.059531217,0.060166719,0.060487599,0.060268913,0.059699748,0.060878369,0.060984793,0.060711434,0.0608278,0.060728578,0.060786212,0.060431046,0.060317007,0.06005416,0.06029772,0.060254003,0.059584833,0.059419498,0.060104919,0.059718702,0.059833104,0.059992961,0.05994539,0.060024012,0.06003472,0.059981683,0.060379784,0.060247131,0.060749489,0.059989066,0.06011046,0.060490196,0.059740581,0.059705717,0.059470914,0.059708175,0.059944069,0.059532994,0.059743989,0.059820728,0.060421735,0.060094576,0.059851794,0.059991574,0.060256877,0.060152688,0.059494311,0.059382881,0.059776245,0.059559465,0.059526465,0.059836917,0.059616666,0.059439363,0.059792287,0.059458097,0.059176343,0.059451514,0.059630066,0.059676238,0.059725948,0.059037217,0.058965006,0.058987714,0.058920349,0.059240949,0.059302524,0.058938442,0.058766662,0.059577961,0.059292479,0.059267301,0.05923281,0.059584161,0.059195133,0.059034922
var_upper,1.131434516,1.245198163,1.203200964,1.192437379,1.144284993,1.109419412,1.104400749,1.07478612,1.077855921,1.0671194,1.083507315,1.141938153,1.1163897,1.100859107,1.098351215,1.098520456,1.090875558,1.102097723,1.111361849,1.099815837,1.096691222,1.111561466,1.092763865,1.093582431,1.086975278,1.075635197,1.07500291,1.074618967,1.070810485,1.068099064,1.066582658,1.072454812,1.063002259,1.06645498,1.068288467,1.067037075,1.063423934,1.059736512,1.060969534,1.062144106,1.053767667,1.055455747,1.052429525,1.05120465,1.050156827,1.050169893,1.046531628,1.0489224,1.045568889,1.046065376,1.047410543,1.046150768,1.047841795,1.048160892,1.045453073,1.045626048,1.04737827,1.04803086,1.045526195,1.032030627,1.03524667,1.031440289,1.033681264,1.038697263,1.037315176,1.038281282,1.04176054,1.040105756,1.039114358,1.034753716,1.038258648,1.036461482,1.033213269,1.03505117,1.033862765,1.033498871,1.031404418,1.026053039,1.027547903,1.027972785,1.022064361,1.022004153,1.02080797,1.025474589,1.02406623,1.025038627,1.025681231,1.027095862,1.023459721,1.022506426,1.025727311,1.024625031,1.02305199,1.022759315,1.02351628,1.024109814,1.025472657,1.028145156,1.02612193,1.027970289,1.020432925,1.020468134,1.02255135,1.0228716,1.023448096,1.021976072,1.023480446,1.024779659,1.029184199,1.023667424,1.021366627,1.020825706,1.022868154,1.022987283,1.024292496,1.021939317,1.024249473,1.021825935,1.023722864,1.025595063,1.024602073,1.01864112,1.020059408,1.020157795,1.026279246,1.024442913,1.024047517,1.026631657,1.024322775,1.024312403,1.023433493,1.021611297,1.025301981,1.025812876,1.021109171,1.021769871,1.019517026,1.020093483,1.018275987,1.020596667,1.018934544,1.025032929,1.024876787,1.024482953,1.023613187,1.02357461,1.02436415,1.023952576,1.024738461,1.027503277,1.023637306,1.024191003,1.025807504,1.027691981,1.027107354,1.025902388,1.021259244,1.023735764,1.02224034,1.021540408
ppmc_upper,0.999982819,0.999715151,0.999240385,0.998607194,0.998877946,0.999050753,0.998637186,0.999463759,0.999391841,0.999288856,0.999110609,0.998838468,0.998853773,0.998720595,0.998812364,0.998717532,0.998744657,0.998245828,0.998229185,0.998267953,0.998199368,0.998162573,0.997990619,0.998142913,0.998113145,0.998214694,0.998148308,0.998110519,0.998241935,0.998263441,0.998222851,0.998239039,0.998390391,0.998280538,0.998353226,0.998378576,0.998281428,0.998234823,0.998184393,0.998155752,0.997964092,0.997998686,0.997977683,0.997963608,0.997972357,0.998011355,0.997919697,0.997957977,0.997903218,0.997938677,0.997975331,0.997946736,0.997890053,0.997924552,0.99797024,0.997941956,0.997947751,0.997960231,0.997872844,0.997736327,0.997762638,0.997773632,0.997746304,0.99766424,0.997755889,0.997722101,0.997663422,0.997717287,0.997688603,0.9977428,0.997796816,0.997716924,0.997746624,0.997824043,0.997869739,0.997945779,0.997943544,0.997855919,0.997903906,0.997952874,0.997787578,0.997808964,0.99775104,0.997832969,0.997836753,0.997794573,0.997745433,0.997799336,0.997738545,0.997648865,0.997662355,0.997654511,0.997589735,0.997589849,0.997612318,0.997627367,0.99764559,0.997632553,0.997565135,0.997626502,0.998628318,0.998647614,0.99863016,0.998620828,0.998600626,0.998646693,0.998548655,0.998526592,0.998528217,0.998564383,0.998591309,0.998506764,0.998491402,0.998478982,0.998509373,0.998469255,0.998549795,0.998521784,0.998500662,0.998459427,0.998391614,0.998495832,0.998444199,0.998490542,0.998451622,0.998409348,0.998382442,0.998442476,0.998434923,0.998392735,0.998367921,0.998356383,0.998337337,0.998361465,0.998409784,0.998350304,0.998352391,0.998401425,0.99842206,0.998409851,0.998362495,0.998352442,0.998340702,0.998310056,0.998363239,0.998338938,0.99835248,0.998349139,0.998391233,0.998288454,0.998300087,0.99834043,0.998349063,0.998241099,0.998269745,0.998353408,0.998249812,0.998236986,0.998171246,0.99832821
