,result_20,result_30,result_40,result_50,result_60,result_70,result_80,result_90,result_100,result_110,result_120
0,0.994685074783136,0.994685074783136,0.994685074783136,0.994685074783136,0.994685074783136,0.994685074783136,0.994685074783136,0.994685074783136,0.994685074783136,0.994685074783136,0.994685074783136
1,0.994685074783136,0.994685074783136,0.994685074783136,0.994685074783136,0.994685074783136,0.994685074783136,0.994685074783136,0.994685074783136,0.994685074783136,0.994685074783136,0.994685074783136
2,0.994685074783136,0.994685074783136,0.994685074783136,0.994685074783136,0.994685074783136,0.994685074783136,0.994685074783136,0.994685074783136,0.994685074783136,0.994685074783136,0.994685074783136
3,0.994685074783136,0.994685074783136,0.994685074783136,0.994685074783136,0.994685074783136,0.994685074783136,0.994685074783136,0.994685074783136,0.994685074783136,0.994685074783136,0.994685074783136
4,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926
5,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926
6,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926
7,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926
8,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.5234927228647609,0.8031584868019926,0.5234927228647609
9,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.5234927228647609,0.44438291447264977,0.5234927228647609
10,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.8031584868019926,0.34211953410111795,0.34211953410111795,0.5234927228647609,0.44438291447264977,0.5234927228647609
11,0.21196512708960963,0.21196512708960963,0.21196512708960963,0.21196512708960963,0.21196512708960963,0.21196512708960963,0.21196512708960963,0.21196512708960963,0.21196512708960963,0.21196512708960963,0.21196512708960963
12,0.21196512708960963,0.21196512708960963,0.21196512708960963,0.21196512708960963,0.15504220377550287,0.15504220377550287,0.15504220377550287,0.15504220377550287,0.15504220377550287,0.15504220377550287,0.15504220377550287
13,0.21196512708960963,0.21196512708960963,0.21196512708960963,0.12322158633535943,0.15504220377550287,0.15504220377550287,0.15504220377550287,0.15504220377550287,0.15504220377550287,0.15504220377550287,0.15504220377550287
14,0.21196512708960963,0.21196512708960963,0.21196512708960963,0.12322158633535943,0.15504220377550287,0.15504220377550287,0.15504220377550287,0.15504220377550287,0.15504220377550287,0.15504220377550287,0.15504220377550287
15,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444
16,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444
17,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444
18,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444
19,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444,0.04298158284502444
20,0.006890595451406269,0.006890595451406269,0.006890595451406269,0.04298158284502444,0.04298158284502444,0.006890595451406269,0.006890595451406269,0.006890595451406269,0.006890595451406269,0.006890595451406269,0.006890595451406269
