,result_80
0,
1,
2,
3,
4,0.9392269502609709
5,0.9392269502609709
6,0.9392269502609709
7,0.9392269502609709
8,0.9392269502609709
9,0.9392269502609709
10,0.9392269502609709
11,0.9989503090706282
12,0.9993279866152831
13,0.9993279866152831
14,0.9993279866152831
15,0.9999430575147927
16,0.9999430575147927
17,0.9999430575147927
18,0.9999430575147927
19,0.9999430575147927
20,0.9999869512968396
