,result_80
0,0.0
1,0.0
2,0.0
3,0.0
4,0.8532240758240558
5,0.8532240758240558
6,0.8532240758240558
7,0.8532240758240558
8,0.8532240758240558
9,0.8532240758240558
10,0.8532240758240558
11,1.0124794193030724
12,0.9814173548657112
13,0.9814173548657112
14,0.9814173548657112
15,0.9810612888237609
16,0.9810612888237609
17,0.9810612888237609
18,0.9810612888237609
19,0.9810612888237609
20,1.0050657300363348
