,result_80
0,0.0
1,0.0
2,0.0
3,0.0
4,0.47965607320031955
5,0.47965607320031955
6,0.47965607320031955
7,0.47965607320031955
8,0.47965607320031955
9,0.47965607320031955
10,0.47965607320031955
11,0.9585078760583607
12,0.936071358705037
13,0.936071358705037
14,0.936071358705037
15,0.9694532316984916
16,0.9694532316984916
17,0.9694532316984916
18,0.9694532316984916
19,0.9694532316984916
20,0.9943836625041351
