,result_80
0,
1,
2,
3,
4,0.892848769886241
5,0.892848769886241
6,0.892848769886241
7,0.892848769886241
8,0.892848769886241
9,0.892848769886241
10,0.892848769886241
11,0.9973356043209692
12,0.9976631283449826
13,0.9976631283449826
14,0.9976631283449826
15,0.9998549136890688
16,0.9998549136890688
17,0.9998549136890688
18,0.9998549136890688
19,0.9998549136890688
20,0.9999739596775534
