,result_200,result_400,result_600,result_800,result_1000,result_1200,result_1400,result_1600,result_1800,result_2000,result_2200,result_2400,result_2600,result_2800,result_3000,result_3200,result_3400,result_3600,result_3800,result_4000,result_4200,result_4400,result_4600,result_4800,result_5000,Type
10,0.02446261771058688,0.01787564906015952,0.02084152019000193,0.020671023834736853,0.019149693499855486,0.02253215736089324,0.02350064742613531,0.0230832697917376,0.02257822001764589,0.022205462911032394,0.022397345973922237,0.021005017388732346,0.02113965134015627,0.020981006153012124,0.022911681547244617,0.022484676285782806,0.022252792951871103,0.022428830838792626,0.022581654476074048,0.022292565784391767,0.022136585438795896,0.02211352675199784,0.022126986466606057,0.02272437762564884,0.022501893285535174,ST
11,0.005059272733258955,0.003985686660748307,0.004445395805075058,0.00493227780331027,0.0050919163863469424,0.004684379259495731,0.0047039211757653925,0.004750435762790056,0.004668491471525675,0.004826421840589067,0.004689392701597275,0.004575199189957269,0.004630435440732955,0.004645781671137027,0.004889280167841404,0.004770135514606051,0.005068516098182521,0.005096867183985304,0.00503601475880554,0.005045396712006732,0.005032220249811451,0.0050517812536917716,0.0050473723087115915,0.005079950286920667,0.005134470596141175,ST
12,0.002458414856110121,0.001636044941314955,0.0017843724674772132,0.0017059479324623061,0.0017555988594857381,0.0021098865991938938,0.0021354614819153093,0.0020842481922989458,0.002159262754121562,0.00213739624915633,0.002146912586169135,0.001989342181893111,0.002021087862107946,0.0019957655075655725,0.0019832425221262815,0.001960152909760481,0.001961034556925131,0.0019711439771376575,0.00195518096088321,0.0019323690746394845,0.002009186349614877,0.0020353618782204944,0.0020370299279012455,0.0020810153080650603,0.0020512463268359793,ST
13,0.002255253318601304,0.001507229655153233,0.001743237597876731,0.001632492225598789,0.0016869668678461622,0.0015932357295843252,0.0016844189455622997,0.00167285064429522,0.0017111456856721467,0.0017602399355667844,0.0017706906174892927,0.0018056028737677252,0.0018238494280306658,0.001851902766193025,0.00190291069993754,0.0020021352385914673,0.002007926379270828,0.0020167484548205433,0.001995887891785528,0.001972863899479802,0.00197069602842054,0.002031885959859847,0.002015171132687454,0.00202435010675579,0.0019977835422642916,ST
14,0.0017524788629225668,0.001112037009659968,0.0013016852579058047,0.0012790559598083136,0.0012607374001490214,0.0015541154022549704,0.0015642724173088617,0.001525669071231515,0.001479756629236044,0.0014354767255482215,0.0013987225027418191,0.0013777494269357996,0.0013680842839420705,0.0013771190030725411,0.0014156632444220381,0.0014816769623371357,0.0014711807017654187,0.0014713658007010383,0.001486462453634274,0.0015057819457164096,0.0015624398230260573,0.0015743080762703912,0.0015801974475948574,0.0015862233957660704,0.0015606435902017774,ST
15,0.00014422478613030062,7.466426756003683e-05,7.735111009539569e-05,7.570130502442359e-05,7.74725557376139e-05,0.00010162749361146828,0.00010165363626263681,9.780532176125497e-05,9.66347567162388e-05,9.488554072231397e-05,9.642582412328827e-05,8.979464511322779e-05,8.802498845103428e-05,8.570706547832465e-05,8.690308420403902e-05,8.517600697603559e-05,8.43561192166603e-05,8.545044095846162e-05,8.537745817212302e-05,8.625559380868776e-05,8.411586134212175e-05,8.48249196160592e-05,8.508297730959508e-05,8.605605311843587e-05,8.597495337310626e-05,ST
16,7.22657150528729e-05,4.775855881520129e-05,5.4202566520773334e-05,5.2215457884175766e-05,5.332521729694873e-05,5.790742521049919e-05,6.118672498749574e-05,6.333083726071011e-05,6.495776527684246e-05,6.337537086998282e-05,6.626534257562857e-05,6.421695742085242e-05,6.912715965641537e-05,6.89943367068227e-05,6.869999466145948e-05,7.058692828255123e-05,7.265585324581243e-05,7.270001216603002e-05,7.308898976456238e-05,7.256192980321286e-05,7.172356207213506e-05,7.239854272913707e-05,7.233711280437479e-05,7.303905094955767e-05,7.174459899372762e-05,ST
17,9.247893670185232e-05,4.621139385632214e-05,5.7929609544536584e-05,5.3520313306906036e-05,5.2910428598573136e-05,5.6767909696745444e-05,5.742820669457443e-05,5.843846511319421e-05,5.876049039986642e-05,5.879610871940366e-05,6.056857199657043e-05,5.854607888345496e-05,6.022551413269807e-05,6.190174015794366e-05,6.385368822089482e-05,6.256357056718004e-05,6.263022582243366e-05,6.263796757609362e-05,6.237504494073458e-05,6.294245911588312e-05,6.308073998427213e-05,6.395428900930652e-05,6.41168078124501e-05,6.477238147238319e-05,6.376953050497901e-05,ST
18,7.777899287728032e-05,4.612802478675931e-05,4.909083831277214e-05,5.38095508511233e-05,4.889778227715907e-05,5.2038526964042164e-05,5.049674987596529e-05,5.1709532428011824e-05,5.094679863086561e-05,4.98221018713098e-05,5.121696724552942e-05,4.9396706624927265e-05,5.0499324783666885e-05,5.19738056114037e-05,5.3356779799219075e-05,5.5080656583073766e-05,5.5865864138227366e-05,5.533238948168523e-05,5.510639758480884e-05,5.52987802172484e-05,5.917849947022672e-05,5.993577335595997e-05,6.027134064772936e-05,6.0557671215290146e-05,6.018208441384855e-05,ST
19,5.6551782779342255e-05,3.588925034388451e-05,3.79078806878759e-05,3.749696500846966e-05,4.1660052953103576e-05,4.597465837224812e-05,4.520171049942766e-05,4.7748790551565655e-05,4.7541634137848356e-05,4.775027132458793e-05,4.784649143733201e-05,4.6991560842519566e-05,4.9776531852062404e-05,5.067275470464766e-05,4.905156493703575e-05,4.873683260826493e-05,4.84913944548441e-05,4.983660466284502e-05,5.080552386475067e-05,5.1957398993103867e-05,5.110336535238525e-05,5.236070730973279e-05,5.237539054828143e-05,5.244092509567798e-05,5.145964172167924e-05,ST
20,5.141016911224961e-05,2.8192266008019903e-05,2.994906112776028e-05,3.3084951631627365e-05,3.670637829054867e-05,3.788716568765109e-05,3.773762084014004e-05,3.9455847274080615e-05,3.9921418763171627e-05,3.982192511189485e-05,4.104216010998756e-05,3.9350469888396375e-05,3.897850908381408e-05,3.933231660734037e-05,3.947095944951462e-05,4.1439626143826025e-05,4.049251036947208e-05,4.1355513400913836e-05,4.0672066802720744e-05,4.133362353878043e-05,4.036897546403125e-05,4.1208800506571175e-05,4.1457179625049474e-05,4.157665141555925e-05,4.101671825498773e-05,ST
21,0.14479509329202678,-0.37104429045398923,-0.26536381768450035,-0.25418222340099517,-0.2498978987351852,-0.18934708808917944,-0.1556775868308069,-0.13278132288059719,-0.1267230821731582,-0.13234445302723308,-0.12247646759866293,-0.1617623593530717,-0.145910656553919,-0.13790586933033122,-0.11522098944780312,-0.10157801902516761,-0.09397856040962882,-0.0872533202551471,-0.08965304557497245,-0.08108415970397509,-0.06630060198424115,-0.05957409013985049,-0.05961591434110969,-0.05403516279205611,-0.06146525665952107,ST
0,0.2701687926833375,0.2417068531277193,0.188258572130194,0.14323576714524736,0.1334010249964226,0.12117894982103249,0.10583004463830381,0.09849114663720505,0.08929725696360533,0.08379602545503279,0.07696960273690188,0.07224165624287228,0.0706280810329533,0.06497510054848112,0.06322193247573006,0.06375815000879038,0.058846220058836426,0.0603420745781186,0.05439822921382189,0.05270423683102879,0.052981111639478475,0.050238379197693035,0.04911282704910415,0.047403446725539464,0.04614287733285448,ST_conf
1,0.14591588242792386,0.27610380626349146,0.19388574350050974,0.14925340925332503,0.15323682511274225,0.12668187756364574,0.11449491925115095,0.10911431201684807,0.09957754022942508,0.09943698209425386,0.09130211288907424,0.08417367753010256,0.0817088605388239,0.07463930313060414,0.07388364656553226,0.07237193940246037,0.0680090073829771,0.06613774110673072,0.06576041746032357,0.0611623688483044,0.06013745635129875,0.05862596155466551,0.05590941476298327,0.05439753802711136,0.05258400783145736,ST_conf
2,0.13892664543904834,0.24079272249525063,0.18490470829997296,0.13739413699528757,0.10840239632290392,0.11123554749764344,0.09882052236128383,0.09387300946057718,0.09001973334362551,0.08864587339307957,0.08026041590419437,0.06860059973085574,0.07292303189235341,0.06872856831957479,0.0729490747512856,0.06857053417654078,0.0631026409265015,0.06225044962638408,0.06034859254804414,0.060157291403902725,0.053358697787383336,0.05421678561725176,0.05185624144156897,0.05083088347979774,0.051336601560699684,ST_conf
3,0.08229050788525685,0.14073795866017072,0.15338613260101874,0.12881516179217015,0.10586447546519097,0.08791040210958057,0.08533793598726797,0.08206974023164273,0.07756967088556155,0.07023239111019838,0.06660614179570895,0.05897533447601463,0.059370511555998665,0.05999927985291781,0.0595300777697772,0.058308932675361115,0.05511007320081771,0.05247339192154746,0.05167406978010697,0.05279091193965787,0.049199140246059675,0.046987220791666555,0.04753620826887172,0.0461120753511467,0.04597812862095253,ST_conf
4,0.04058618264930809,0.03171179590509065,0.028111501955976156,0.019318075361068675,0.016848677391829596,0.013244706268059998,0.012220191260260907,0.012859856264697272,0.012114801002316003,0.01116617999829284,0.011348497229650138,0.01015027937191079,0.01021626656188121,0.00948250988042085,0.009496412139901734,0.009911089099461656,0.009224242807438738,0.00918703591757816,0.008811687642020562,0.008441435108430128,0.008039918473838606,0.008321636174969626,0.007824517630797742,0.007806875457312788,0.007519935140884967,ST_conf
5,0.040484022939833365,0.03428219219713766,0.03561775570748489,0.02485558597869016,0.0212374440388581,0.017375041441871672,0.015500400148963164,0.014900846425577636,0.01370268705779902,0.012716866376977273,0.011960946422907652,0.010506866791076392,0.010446753925189772,0.00980500270048326,0.00990764641343064,0.009602778769779255,0.008629693270270092,0.008209333250824177,0.007891079394991564,0.008024202582103365,0.0077238569112512345,0.007939299210959377,0.007785777807771509,0.007427874010408904,0.007307272586760389,ST_conf
6,0.024737421914590742,0.026986037295417657,0.02156319969383011,0.016377017518898557,0.016806547140626935,0.01631916746852235,0.014394968582310971,0.01314669184024574,0.012408830790070626,0.01117036714929232,0.012879536761012179,0.012003789056845819,0.011887024631771534,0.011477859704874577,0.011131074225725832,0.010840727848460243,0.010119365557023531,0.010180407734846705,0.009592167845243561,0.009385769880429133,0.008931297682706174,0.008695994605675089,0.008680974761912803,0.00861733521549848,0.00815640070207433,ST_conf
7,0.03385543076171669,0.03692490888486827,0.03251422715486216,0.023026254413817573,0.01897558896933898,0.01632660568971534,0.01568363058237166,0.014987863251076906,0.012972124889689709,0.011804532162470932,0.01123173283904046,0.01006689207274821,0.009827672367610918,0.00916389137222937,0.009773643767970058,0.009075723864521438,0.009203614128662808,0.008412443612144617,0.008587979397009305,0.008477304833337475,0.008171678483290484,0.0077026771443666165,0.008127497974972564,0.0074554604781205455,0.007319704389981174,ST_conf
8,0.014077927892855184,0.03464715318075085,0.023655505664208057,0.017422371696446105,0.01647055244646521,0.013060952527445284,0.012610418995817744,0.012290812162028956,0.012518103979139982,0.010752213293453886,0.009933178832195409,0.008749006039387604,0.008640362606694844,0.007898157888460959,0.007675845715404807,0.00961935611101841,0.00917902586580643,0.008978969788249016,0.00858815874868873,0.008186687803336446,0.007749909210973489,0.007672055376731546,0.006971003417168103,0.007305086315661695,0.006513205548183454,ST_conf
9,0.01471867569649016,0.01833730821275143,0.01703222312158562,0.012258599285238923,0.010637241723432925,0.009120789453937118,0.00926610451469522,0.009278557017816672,0.008503346911587946,0.008528460190227597,0.008029292202284159,0.00688248994314083,0.007068686297468481,0.006292037963981016,0.006171522607026337,0.005921600118442155,0.005717033952993603,0.006299327490170528,0.006049534974132311,0.006183566567939085,0.005483822213942431,0.0054795190324270935,0.0052155956767814095,0.004967970560779935,0.004934988983841738,ST_conf
10,0.012089074456730282,0.018440456767906108,0.01490244966119064,0.011526001195693834,0.009222958717247605,0.0101959402530066,0.00952270719196376,0.008956790987203742,0.007862932681769795,0.007226522324128726,0.007106364221379013,0.006180386153590474,0.005825447967608991,0.005316000343285251,0.005910211209768884,0.005859232207622449,0.005395096080682079,0.005417355585817027,0.004962303100900138,0.004909510470872147,0.004464989243337234,0.004458448579753983,0.004385249669149617,0.004164569437869304,0.004118440099614274,ST_conf
11,0.003540077018079371,0.004545412172401609,0.0033668851088811437,0.0029487590468544617,0.0026477323771785036,0.002125937315486268,0.001884733797347842,0.0016721475570938091,0.001563508662959089,0.001485673723328923,0.0013329724472028231,0.0012180708795636226,0.0012368259550561136,0.0011721451402485433,0.0011816895967296215,0.0011052047217868528,0.0011848945892081026,0.001095611149293855,0.001064961191548507,0.001037754149466507,0.0009981897246897108,0.0009662294895898463,0.0009461364766744126,0.0009134648611496598,0.0008911132881781424,ST_conf
12,0.0017092833757426159,0.0016466448625677475,0.0012416073423399026,0.0009303957380610687,0.0008781160488820249,0.0009044254142641326,0.0008128702163981828,0.0007234711953497711,0.0007353722505560818,0.0006376570249074482,0.0006151237930663472,0.0005380631490108995,0.0005250904319201702,0.0004702076622630996,0.0004611462239020401,0.0004596024654992816,0.00041903220517136987,0.00040113106487108056,0.0003881613266183922,0.0003742989711062322,0.0003863236036756769,0.00038618439563777973,0.0003629979859447967,0.00036821406310014166,0.00035741807030808555,ST_conf
13,0.0009257246441422352,0.0015193800675695178,0.0012217999205252515,0.0009027801830973869,0.0008463939419884145,0.0006935297067945375,0.0006507068228096663,0.000578147647963749,0.0005612485925723569,0.000527325176081308,0.0005023381432781895,0.0005231212727840871,0.0005245885067444275,0.0004916669020187279,0.000493076141420977,0.0005005734554266708,0.0004951445370679382,0.00047538660675165034,0.00042507353447495137,0.00041295921596109223,0.0003999323173525301,0.0004161951728813529,0.00040313340867837534,0.00040395268260773635,0.00037677880348564957,ST_conf
14,0.0006945098930271219,0.0011032887495068112,0.0008739896597392221,0.0006697796014684357,0.000601427333637438,0.0007136473872160299,0.0006464951416439883,0.0005930554391735909,0.0005422918264754687,0.00047272968596353486,0.00043377844597288997,0.00041644352040535917,0.00040194964195033173,0.00036191484692801477,0.0003557977233184595,0.0003792495025218582,0.00037076747808390296,0.0003512222837922954,0.0003322272680918778,0.00033447501970806806,0.0003253556046612897,0.0003275802539600158,0.000310973687309143,0.0003005795158054548,0.0003033879224093715,ST_conf
15,8.443665216614048e-05,7.59778946687845e-05,5.4672063607771496e-05,4.2833734976852635e-05,3.912248967050862e-05,5.0659196096556965e-05,4.498876249514932e-05,4.2147968799517695e-05,3.6869934187136016e-05,3.3799370268446674e-05,3.3120509158307314e-05,3.0023334320304774e-05,2.6528060889314736e-05,2.476057881685583e-05,2.38361217232747e-05,2.337093251903431e-05,2.1684310183929978e-05,2.150647857787955e-05,1.952212161352792e-05,1.9933903985853133e-05,1.9105781755094315e-05,1.859669549585874e-05,1.755429199113007e-05,1.782863707541405e-05,1.7135861236826495e-05,ST_conf
16,3.896323889710794e-05,4.548722424708466e-05,3.748672879108798e-05,2.732855371442078e-05,2.608955260611124e-05,2.3664906350215588e-05,2.1747994259906987e-05,2.0565931625201602e-05,2.037145103746098e-05,1.8536842626751818e-05,1.8189567817133002e-05,1.646217284478171e-05,1.8897372748094962e-05,1.7642679749341655e-05,1.7176827403743955e-05,1.6592742738740818e-05,1.6488843126589814e-05,1.5786508346939573e-05,1.5000326327494488e-05,1.4291227026717237e-05,1.405848124029011e-05,1.3433189187694058e-05,1.3609706956201809e-05,1.2748321761429741e-05,1.2274165589500331e-05,ST_conf
17,4.924069342148387e-05,4.689972262715904e-05,4.152514667304383e-05,2.9904329093077205e-05,2.6641301951172112e-05,2.459243244542734e-05,2.1975388350086798e-05,1.973563915597886e-05,1.850880432595005e-05,1.7669560697507863e-05,1.6764277708134376e-05,1.5265565882711726e-05,1.5803693291708616e-05,1.5068895033148526e-05,1.5033323243634026e-05,1.4327125692529158e-05,1.4227664932111196e-05,1.2937060198597489e-05,1.2613407898410125e-05,1.241963172200206e-05,1.1612565488861012e-05,1.158426469022513e-05,1.1306909485869889e-05,1.1617249311369318e-05,1.0771568210553779e-05,ST_conf
18,3.401846476120521e-05,4.5567413529218476e-05,3.4245419722988646e-05,2.8646381941089202e-05,2.3355202604469493e-05,2.1176768687962792e-05,1.8253853772681296e-05,1.7511496336278703e-05,1.5400511668138826e-05,1.4396476174468868e-05,1.3071043460026965e-05,1.2113502995196283e-05,1.2643034463837167e-05,1.1549219238160987e-05,1.1634979425756622e-05,1.2381574528782991e-05,1.1841731690944355e-05,1.173775527837263e-05,1.1010275997304458e-05,1.0915249155682586e-05,1.3073481270565917e-05,1.3708588447099773e-05,1.2534697529082135e-05,1.276288363095384e-05,1.2365417828969426e-05,ST_conf
19,2.3299818641617896e-05,3.332206309668944e-05,2.4858611297597114e-05,2.022390855753351e-05,1.9859844568592197e-05,1.9378833283223594e-05,1.6892029885094708e-05,1.6678821292000054e-05,1.5621791703903968e-05,1.4089167857548216e-05,1.3420072158892197e-05,1.2888895415035659e-05,1.3104702326494776e-05,1.2214892778678617e-05,1.1824877832283965e-05,1.184982051794975e-05,1.1647381456621272e-05,1.1019713799884767e-05,1.0153122623245731e-05,1.0257860973676968e-05,1.028194981005e-05,9.817503960598451e-06,9.9862381999905e-06,9.386364454322564e-06,8.914363301395633e-06,ST_conf
20,2.0052342790509737e-05,2.7122332497788148e-05,1.989006686697532e-05,1.7224076450125527e-05,1.9502522993760137e-05,1.7528578318273826e-05,1.5473724257607818e-05,1.3767526640443147e-05,1.3276974541059318e-05,1.2311290377481823e-05,1.1689547012525404e-05,1.051618061684543e-05,1.0273944757188456e-05,9.785554436668101e-06,9.234138234664213e-06,1.0136343420485116e-05,9.47148465537469e-06,9.413630962253189e-06,8.666081718450408e-06,8.840390656958837e-06,8.17459365364801e-06,8.021395266078562e-06,7.63390406366228e-06,7.961314865289329e-06,7.283920148343698e-06,ST_conf
21,0.2881436824709475,0.5600582849564806,0.4564253236491517,0.3579700523521523,0.32221122646174705,0.2938439015169753,0.2677970031523767,0.24985243974314403,0.23392703461806258,0.21003635291187486,0.1988257117502752,0.18210166723512472,0.18342118469184004,0.1676515116709984,0.1644060259515099,0.16534361794545824,0.15697969674849732,0.15367831229468848,0.1430032730082761,0.14272661702164172,0.13065316451766684,0.1363927469956716,0.127747850646762,0.13008277384972677,0.12324580434337196,ST_conf
0,0.09856052430506242,0.09957675977170108,0.1040898263686992,0.10204429841714799,0.10579559465862519,0.0956443600738448,0.09341217381543376,0.09769423648483874,0.10172475243252159,0.1140916133326849,0.10805784873617327,0.11311562800273377,0.1154644736805481,0.11604244319442066,0.1133974944050269,0.11937610292647759,0.11577995922847056,0.1192191987922421,0.11956111156852613,0.1190387515219026,0.11584361837809054,0.11498325458076782,0.11478238117218537,0.11631888702436773,0.11416626980939078,S1
1,0.08819412948848766,0.06868715810927564,0.08010120620231988,0.10058436648541703,0.09094956055183975,0.08216787084756741,0.08708189031114567,0.1068531931486914,0.10810611630093246,0.10395261397811344,0.10196142999319692,0.0982951435361449,0.10054854009969069,0.10755473439525806,0.10617660187319024,0.09985113868176908,0.10090750440548558,0.10577516114508238,0.10809187920903941,0.10753402669572883,0.10636575896057358,0.10509369965822372,0.10578296952849572,0.10608708247385168,0.10666437986010957,S1
2,0.29489803544661264,0.09600086880392834,0.0987757119958631,0.10630190548854868,0.1013629320089503,0.08815014758650143,0.10106246960308503,0.09257376635954878,0.09069846698055616,0.10012909914879539,0.11422491775357102,0.10195087367473024,0.10528197985262747,0.10203709565565915,0.10444478087276793,0.09671067065396827,0.11093110677955481,0.11020726316461224,0.10931116415134554,0.10532493032361089,0.10789221926949727,0.10518574156162547,0.1058838696751452,0.10656984708970549,0.11926235838734489,S1
3,0.09928848762056798,0.0743128064103798,0.07859248932456872,0.0683368520004282,0.07573830908973964,0.08914204994529469,0.08744980919090087,0.09441698212366476,0.08752794402815335,0.09111688007639208,0.08814021760958882,0.08523873842016776,0.08315041907277511,0.08452778507098549,0.0861500660729229,0.08703783270521673,0.08721420696244513,0.08638619817080165,0.08706130969143772,0.09116341481345847,0.09008800322871455,0.09451342358672365,0.09544660539692394,0.09507086803452772,0.09495150640411797,S1
4,0.040700907531943484,0.01907470979594244,0.014349804412566832,0.0068215039831395164,0.018545002565203413,0.026131092947065865,0.024197751840323894,0.02349502848931005,0.024219612686949214,0.023922018076821927,0.021319796830002187,0.018253794668584337,0.0186432166115154,0.018468220302019875,0.017266908105384,0.01572298089892637,0.01460569959029239,0.0144419970436323,0.01360930347951937,0.013825259488598165,0.014324373597987326,0.01457115634433575,0.014365789442811663,0.013922860885764794,0.016391080008874494,S1
5,0.0333109181198632,0.012171052148099382,0.015184759870946836,0.010694860474440024,0.01686242465686219,0.02083362644708725,0.01781163223739815,0.019594023787044612,0.021575149695880116,0.021963530243267915,0.020095526759517104,0.02147927755738863,0.021776001683689476,0.021976536115725618,0.021084516921511767,0.022683515962974646,0.023600970386454357,0.02196482609557835,0.021429034408528107,0.02132577828084083,0.021498225628836163,0.021228194626474475,0.020626163675966886,0.0205419994045311,0.019476630995330424,S1
6,-0.02588210123008786,-0.006060278193633853,-0.000291984793108118,0.002909667268203022,0.004728045611848166,0.0021335381292513643,0.0001733694052402768,0.0013214143231183434,0.004948022998864259,0.006260108934000072,0.0055877050771364865,0.007465350942506356,0.007748546023269743,0.007019840821496596,0.007281967543731347,0.004854624325374564,0.006415521440952477,0.007678595599856028,0.00719406494895419,0.005672892592198631,0.0051776025327922364,0.002839220896710082,0.0027089394792506162,0.0029325064515604697,0.004078850329274757,S1
7,-0.0013673477974910297,0.009847369122697028,0.007676377965821209,0.005574453237200769,0.00826093477021606,0.017158192872456096,0.01646870610673307,0.012890628721606352,0.012141543975061744,0.011472036257977377,0.010558417316582521,0.00907990262532357,0.009420583135690712,0.01027576779032437,0.00919295375677945,0.006062605571316134,0.00528109068274493,0.005999480727278312,0.006719503436308258,0.007697028437105773,0.007810400466899084,0.008253399020490845,0.008151649639411137,0.008566455767741394,0.006840692625170403,S1
8,0.012963338094727418,0.008073434256073696,0.012508447508372121,0.008452758714667642,0.013198495154028265,0.015318628990410438,0.015638960252096906,0.011618008965485215,0.012583009599050413,0.011563532511033191,0.010782752795952708,0.009952059708122962,0.009532103599991609,0.011054889818116734,0.01049530939628769,0.017639159771827926,0.01647732375350971,0.015610340318947317,0.015511286115686735,0.015805900170080277,0.01577956090398088,0.016381614165842814,0.015972014461773973,0.015588074218771494,0.014632728057246797,S1
9,0.01716462116167258,0.007117039062654538,0.004683690524282291,-0.00023446473398802174,0.0009901801627345656,0.005032026320491288,0.007092335382978438,0.005848842178845545,0.008865631070004718,0.007806583239620011,0.008027816789997911,0.007679080962489975,0.007914132257171158,0.006216512920555959,0.005918024469743606,0.005363443615840175,0.005135557482631605,0.004241719153657739,0.004515226879678881,0.0033982065771598928,0.0037027433959171577,0.004186476911619468,0.005106060304215818,0.005089594119017776,0.006495205082918193,S1
10,-0.011472065292971668,-0.005069809204230222,-0.004934444654180852,-0.0005254998903447137,0.004499467785533138,0.016701778859496065,0.01665341051599788,0.012718580475447768,0.01116683158634647,0.01029510029301993,0.01039385641826793,0.009879509866191462,0.009175905753818272,0.009784476758913686,0.009813432803625526,0.008755413628532435,0.009221525333901335,0.009653228782185,0.00924303042689675,0.008645796932482066,0.00856520011989562,0.009284133291974073,0.009042386571314752,0.008307089105287466,0.008198385521510948,S1
