,mae,var,ppmc,mae_lower,var_lower,ppmc_lower,mae_upper,var_upper,ppmc_upper
0.0,0.06923175538020798,1.1326632421024379,0.9998516655864471,0.06404924441150811,1.119045461655835,0.9997162140088834,0.0752564981731689,1.1565060647652092,0.9999440098930992
0.1,0.03907332611949207,1.0697698277053993,0.999854721029365,0.03360949242373436,1.0552809039996558,0.9997223299809852,0.04493055629418964,1.0916817295055312,0.999947795270622
0.2,0.015533461581398839,1.009540185708679,0.9998553647856022,0.011189718194380681,0.9968460137593181,0.9997188594381141,0.01986295927636987,1.0313327606296252,0.9999445010341357
0.21,0.01467289783881656,1.003811570457003,0.9998547177813532,0.01087311118380348,0.9912531800408555,0.9997151637205929,0.018518303488512914,1.0240916363968462,0.999947681722093
0.22,0.014471590720083654,0.9983922653671081,0.9998531300746126,0.011218303133355825,0.985753729330336,0.9997204932043424,0.017947245175091647,1.0187820968555807,0.9999450314952674
0.23,0.014265421246942933,0.9924713762678838,0.9998569865721079,0.011394606344401235,0.9798124046938231,0.9997260891241887,0.01715469972191541,1.0114031736801592,0.999945740409029
0.24,0.014600631474888952,0.9874185935991565,0.999850959788826,0.011901066040639873,0.9746378502854638,0.9997131879243805,0.017576110881737647,1.0081556890374088,0.9999456174784
0.25,0.015227561028964963,0.9813147919633884,0.9998506772390531,0.012320297646627608,0.96935499250719,0.9997047997476793,0.01796903542315567,1.0009555308156546,0.9999425637541065
0.26,0.0159824210285346,0.9756748503663366,0.9998518474830135,0.013081817672179807,0.9640890095452684,0.9997115999353728,0.018869127989805348,0.9969295719283007,0.9999471629581729
0.27,0.01683340238708739,0.9701015594534431,0.9998530952013522,0.013582824752581416,0.9585591645816987,0.9997152982055293,0.020098407329873245,0.99033634945751,0.9999465145572446
0.28,0.018109622549916656,0.9642124438627213,0.9998545383391345,0.013977255669797267,0.9523876463311703,0.9997186644648799,0.021683902436766198,0.9849062217264981,0.9999419535916384
0.29,0.019412635366571594,0.9591331588392873,0.9998510894020792,0.015177152666356181,0.9470944835916948,0.9997129247715396,0.02352757413316597,0.9782168761043805,0.9999425151480024
0.3,0.021214077847237292,0.9531962726741341,0.9998544860454953,0.016454880186363957,0.94027075207918,0.9997260215206375,0.025935178172661322,0.9722584067118382,0.9999425588356942
0.4,0.04733061106312547,0.8992914239526547,0.9998558176529427,0.04208188505115831,0.8878884244675239,0.9997274996422864,0.05223188409562102,0.9173659673152593,0.9999474245221894
0.5,0.0746407309894259,0.8481752065465981,0.9998552826437015,0.06946330865670736,0.8378671448919026,0.9997105838428201,0.07916056826794193,0.8656703885620365,0.9999480605689549
