,result_200,result_400,result_600,result_800,result_1000
0,,,,,
1,,,,,
2,,,,,
3,0.9293101127540792,0.9293101127540792,,,
4,0.9833017577486415,0.9833017577486415,0.9833017577486415,0.9833017577486415,0.9833017577486415
5,0.9833017577486415,0.9833017577486415,0.9833017577486415,0.9833017577486415,0.9833017577486415
6,0.9833017577486415,0.9833017577486415,0.9833017577486415,0.9833017577486415,0.9833017577486415
7,0.9833017577486415,0.9833017577486415,0.9833017577486415,0.9833017577486415,0.9833017577486415
8,0.9996355698196143,0.9833017577486415,0.9833017577486415,0.9833017577486415,0.9833017577486415
9,0.9996355698196143,0.9833017577486415,0.9996813243706677,0.9996813243706677,0.9996813243706677
10,0.9996355698196143,0.9996330814180227,0.9996813243706677,0.9996813243706677,0.9996813243706677
11,0.9998554603421721,0.9998554603421721,0.9998554603421721,0.9998554603421721,0.9998554603421721
12,0.9998554603421721,0.9999676321739467,0.9999676321739467,0.9999676321739467,0.9999676321739467
13,0.9999540599343313,0.9999676321739467,0.9999676321739467,0.9999676321739467,0.9999676321739467
14,0.9999540599343313,0.9999676321739467,0.9999676321739467,0.9999676321739467,0.9999913467416632
15,0.9999985811499352,0.9999985811499352,0.9999985811499352,0.9999985811499352,0.9999985811499352
16,0.9999985811499352,0.9999985811499352,0.9999985811499352,0.9999985811499352,0.9999985811499352
17,0.9999985811499352,0.9999985811499352,0.9999985811499352,0.9999985811499352,0.999999041849992
18,0.9999985811499352,0.9999985811499352,0.9999985811499352,0.9999992228481188,0.999999041849992
19,0.9999985811499352,0.9999994604890321,0.9999994604890321,0.9999992228481188,0.999999041849992
20,0.9999985811499352,0.9999994604890321,0.9999994604890321,0.9999995899434276,0.999999041849992
