,result_200,result_400,result_600,result_800,result_1000
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,8.843802700504979,8.843802700504979,0.0,0.0,0.0
4,7.191350940915912,7.191350940915912,7.191350940915912,7.191350940915912,7.191350940915912
5,7.191350940915912,7.191350940915912,7.191350940915912,7.191350940915912,7.191350940915912
6,7.191350940915912,7.191350940915912,7.191350940915912,7.191350940915912,7.191350940915912
7,7.191350940915912,7.191350940915912,7.191350940915912,7.191350940915912,7.191350940915912
8,0.958467678713026,7.191350940915912,7.191350940915912,7.191350940915912,7.191350940915912
9,0.958467678713026,7.191350940915912,1.2455827875523457,1.2455827875523457,1.2455827875523457
10,0.958467678713026,1.8437055057838379,1.2455827875523457,1.2455827875523457,1.2455827875523457
11,1.2472151344909657,1.2472151344909657,1.2472151344909657,1.2472151344909657,1.2472151344909657
12,1.2472151344909657,1.050330490912645,1.050330490912645,1.050330490912645,1.050330490912645
13,1.1931648867717966,1.050330490912645,1.050330490912645,1.050330490912645,1.050330490912645
14,1.1931648867717966,1.050330490912645,1.050330490912645,1.050330490912645,1.0973005686878434
15,1.0358333225904974,1.0358333225904974,1.0358333225904974,1.0358333225904974,1.0358333225904974
16,1.0358333225904974,1.0358333225904974,1.0358333225904974,1.0358333225904974,1.0358333225904974
17,1.0358333225904974,1.0358333225904974,1.0358333225904974,1.0358333225904974,0.9907375601795717
18,1.0358333225904974,1.0358333225904974,1.0358333225904974,1.0085903711814859,0.9907375601795717
19,1.0358333225904974,1.0011050048134207,1.0011050048134207,1.0085903711814859,0.9907375601795717
20,1.0358333225904974,1.0011050048134207,1.0011050048134207,1.0038642466624683,0.9907375601795717
