,result_200,result_400,result_600,result_800,result_1000
0,1.3364322506990662,1.3364322506990662,1.3364322506990662,1.3364322506990662,1.3364322506990662
1,1.3364322506990662,1.3364322506990662,1.3364322506990662,1.3364322506990662,1.3364322506990662
2,1.3364322506990662,1.3364322506990662,1.3364322506990662,1.3364322506990662,1.3364322506990662
3,1.431496740652852,1.431496740652852,1.3364322506990662,1.3364322506990662,1.3364322506990662
4,0.9890260988365234,0.9890260988365234,0.9890260988365234,0.9890260988365234,0.9890260988365234
5,0.9890260988365234,0.9890260988365234,0.9890260988365234,0.9890260988365234,0.9890260988365234
6,0.9890260988365234,0.9890260988365234,0.9890260988365234,0.9890260988365234,0.9890260988365234
7,0.9890260988365234,0.9890260988365234,0.9890260988365234,0.9890260988365234,0.9890260988365234
8,0.18882096267183546,0.9890260988365234,0.9890260988365234,0.9890260988365234,0.9890260988365234
9,0.18882096267183546,0.9890260988365234,0.18628616728711045,0.18628616728711045,0.18628616728711045
10,0.18882096267183546,0.24184611176054713,0.18628616728711045,0.18628616728711045,0.18628616728711045
11,0.10155345585775975,0.10155345585775975,0.10155345585775975,0.10155345585775975,0.10155345585775975
12,0.10155345585775975,0.0676503907553933,0.0676503907553933,0.0676503907553933,0.0676503907553933
13,0.07747931116448287,0.0676503907553933,0.0676503907553933,0.0676503907553933,0.0676503907553933
14,0.07747931116448287,0.0676503907553933,0.0676503907553933,0.0676503907553933,0.03769531369756825
15,0.016391592715974904,0.016391592715974904,0.016391592715974904,0.016391592715974904,0.016391592715974904
16,0.016391592715974904,0.016391592715974904,0.016391592715974904,0.016391592715974904,0.016391592715974904
17,0.016391592715974904,0.016391592715974904,0.016391592715974904,0.016391592715974904,0.012757647606710948
18,0.016391592715974904,0.016391592715974904,0.016391592715974904,0.010333255918295045,0.012757647606710948
19,0.016391592715974904,0.007908260529237526,0.007908260529237526,0.010333255918295045,0.012757647606710948
20,0.016391592715974904,0.007908260529237526,0.007908260529237526,0.00582735089002848,0.012757647606710948
